code,name,ROA_now,CFO,CFO-NI,NCL_chg,CR_chg,CE_chg,ROA_chg,MR_chg,ATO_chg,return,annual_return
1101,台泥,0.01,6192301,0.44701838,-0.082559739,-0.01,0.062349862,0,2.84,0.02,-0.9206,-5.398024037
1102,亞泥,0.03,15308631,0.388266854,-0.018991205,-0.8,0,0,-1.93,0,0.1146,0.689572987
1103,嘉泥,0,-391837,-3.69305631,0.017946848,-7.91,0,0,2.44,0,4.6514,31.36215232
1104,環泥,0.06,1013067,-0.400263204,-0.032081057,6.01,0,0.01,0.87,0.01,3.5955,23.60764867
1108,幸福,0.06,644673,0.059494932,0.694759093,23.24,0,0.03,4.03,0.02,1.3202,8.187287041
1109,信大,0.05,1493858,1.879798434,0.540823257,13.27,0,0.01,1.44,0.01,0.2813,1.699714066
1110,東泥,0,-276638,-7.64500012,-0.032377116,-6.97,0,0,-1.26,0.01,0.2692,1.626109392
1201,味全,0.03,848680,0.861144432,-0.075651475,-5.5,0,0,-0.72,0.01,-0.2442,-1.456284026
1203,味王,0.08,184910,-0.762830996,-0.008210024,-3.63,0,0.01,-0.72,0,0.6984,4.264249269
1210,大成,0.02,2340094,0.583587385,0.198005031,0.33,0,0.01,0,0.04,-1.1217,-6.544267397
1213,大飲,-0.07,9796,-1.129219486,-0.007906488,-5.04,0,-0.01,0.87,0,0.9331,5.73083761
1215,卜蜂,0.06,1402518,-0.092140857,0.018943649,1.8,0,0.01,-0.31,-0.02,0.001,0.00600015
1216,統一,0.05,62772368,1.387039545,0.005252681,4.51,0,0.01,-0.26,-0.01,0.136,0.818779436
1217,愛之味,0.01,128573,-0.015633733,-0.052282014,-7.76,0,0,-0.56,-0.02,0.4556,2.76492549
1218,泰山,-0.02,-430901,0.508725307,-0.706200042,157.34,0,-0.06,-1.69,-0.24,0.5124,3.114053165
1219,福壽,0.03,-246026,-1.800342224,-0.097664733,-6.97,0,0,-0.68,0.02,-0.7034,-4.146876649
1220,台榮,0.02,-103425,-2.42915377,-0.0262065,46.69,0,0.01,-0.36,0.06,0.957,5.881142915
1225,福懋油,0.04,-537,-1.001546895,0.314340267,11.97,0,0,-0.86,0.01,-1.7452,-10.02483416
1227,佳格,0.05,1870846,0.420234119,-0.189073851,-20.67,0,0.01,-0.91,0.04,0.9892,6.083927813
1229,聯華,0.07,3640573,-0.247863359,-0.046784853,2.49,0,0.01,-3.86,-0.01,-0.147,-0.878764996
