code,name,ROA_now,CFO,CFO-NI,NCL_chg,CR_chg,CE_chg,ROA_chg,MR_chg,ATO_chg,return,annual_return
2468,華經,0.02,-208131,-7.328286053,-0.107940763,-21.71,0,0.01,-0.96,0.1,-0.7446,-2.217208408
2471,資通,0.04,95366,1.028028241,-0.02539908,24.42,0,0.01,-0.49,0.01,-0.5256,-1.568526859
2472,立隆電,0.04,962160,1.234219674,-0.0184937,6.8,0,0.01,0.72,0.02,-2.3757,-6.959122319
2474,可成,0.03,11187936,0.422022021,-0.425613175,2.09,0,0.01,-0.5,0.06,-3.3382,-9.684012572
2476,鉅祥,0.03,542580,1.051551576,0.015252963,1.78,0,0.01,-0.27,0.01,-0.8504,-2.529566094
2477,美隆電,0.04,558892,1.458224107,0.055355883,8.9,0,0.02,1.57,0.02,-2.742,-8.00250467
2478,大毅,0.04,1012597,2.08737423,-0.408706998,-41.93,-0.249999871,0.02,-1.63,0.02,-7.1283,-19.89674096
2480,敦陽科,0.07,239659,-0.259530121,0.022309791,18.03,0,0.02,-1.56,0.03,5.2013,16.429577
2481,強茂,0.02,893629,1.604648926,0.037464517,-8.13,-0.100000162,0.01,-0.38,0.01,-5.2373,-14.90338621
2482,連宇,0.02,60219,1.866479436,0.082038706,11.72,0,0.01,0.85,0.02,-1.1899,-3.527392613
2483,百容,0.01,12732,-0.655696476,-0.206669965,2.61,0,0.01,0.78,0,0.8632,2.612017745
2484,希華,0.03,172702,0.346509797,-0.013915354,146.04,0,0.01,0.84,0.04,0.7326,2.213940402
2485,兆赫,0,15105,-0.574842378,0.038062373,15.93,0,0,0.42,0.06,-0.1738,-0.520494332
2486,一詮,-0.02,60277,-1.533198287,0.052809527,14.23,0,-0.01,-0.06,0.02,-1.6351,-4.825530592
2488,漢平,0.06,26976,-0.858379576,0.038170448,30.01,0,0.02,0.89,0.1,4.1935,13.11543772
2489,瑞軒,0,-1452173,-910.313087,-0.053433378,57.51,0,0,-0.76,0.06,-0.8814,-2.620962494
2491,吉祥全,0,-3178,-0.280669986,-0.966099182,-118.52,0,0,3.83,0,-1.0463,-3.106172232
2492,華新科,0.1,11187866,0.96861025,0.341385715,27.89,0,0.03,-3.39,-0.01,-3.0901,-8.986789109
2493,揚博,0.07,216110,-0.079144722,-0.077606846,77.84,0,0.03,-0.2,0.04,1.8307,5.593257427
2495,普安,0.02,178496,1.183838013,-0.029230703,-73.46,0,0.01,1.46,0,-0.7798,-2.321204778
2496,卓越,0.04,97149,0.619986993,-0.088100042,-1.69,0,0.02,1.25,0.03,-1.9972,-5.87273241
2497,怡利電,0.01,5029,-0.652116768,0.429036735,12.96,0,-0.01,-1.37,0.03,-3.3181,-9.627659529
2498,宏達電,-0.12,-6787758,-0.017885879,-0.061345233,-6.92,0,-0.04,1.63,-0.01,-3.4372,-9.961230511
2501,國建,0.01,529258,0.206621556,0.032858979,-3.03,0,0,0.87,-0.04,2.3401,7.185863495
2504,國產,0.01,138064,-0.535572764,0.224276606,16.41,0,0.01,0.27,0,0.4501,1.356386819
2505,國揚,0,-448543,28.3664397,-0.011733986,1.75,0,0,-1.19,-0.01,-2.4791,-7.254445535
2506,太設,0,-214332,34.06740838,0.057979586,5.46,0,0,1.1,0,-0.3219,-0.962594747
2509,全坤建,0.04,-178989,-1.473830507,74.29285714,28.85,0.179999919,0.01,-0.01,-0.04,-1.9194,-5.648384235
2511,太子,0.01,2413821,2.217449895,-0.06584924,-27.98,0,0.01,-0.42,-0.01,0.9237,2.796775463
2514,龍邦,-0.01,-2655763,16.27808753,-0.053364528,28.15,0,0,0.1,0.11,-1.671,-4.929699353
2515,中工,0,-881388,-5.201487272,-0.018455716,-8.04,0,0,-1.26,0,3.2375,10.03033554
2516,新建,0,-722075,-43.32809661,0.034070684,-0.59,0,0,-0.33,0.05,5.0483,15.92232575
2520,冠德,0.01,1533579,1.576339552,-0.012297992,-0.2,0,0.01,2.35,0,2.2349,6.855659623
2524,京城,0.03,-349765,-1.295855661,0.589509566,25.77,0.000497849,0.01,-4.05,0.01,1.6094,4.906321912
2527,宏璟,0.03,3657288,4.845366509,-0.266796226,3.55,0,0.03,-6.87,0.2,4.2584,13.32694129
2528,皇普,-0.01,-1304939,10.54884816,0.195615733,637.36,0.177231292,0,59.47,0,0.1023,0.307214066
2530,華建,-0.01,-132150,1.720703286,-0.980873061,-273.98,0,0,7.97,0,2.1057,6.451052836
2534,宏盛,0.03,2277551,1.316071908,-0.085899177,7.12,0,0.02,0.89,0.02,2.0378,6.238825088
2535,達欣工,0.03,-1086547,-3.286981084,-0.08887253,6.08,0.015096971,0.01,0.2,0.03,-0.7495,-2.231689596
2536,宏普,0.02,-3107736,-8.410858259,0.284932325,-58.25,0,0.02,6.92,0.05,-2.2375,-6.563427996
2537,聯上發,-0.01,85802,-2.07773856,-0.001367996,-5.39,0,-0.01,-0.5,-0.01,-1.205,-3.571614219
2538,基泰,0,-557392,-85.18547047,-0.001015209,0.35,0,0,6.54,0,-0.9111,-2.708472534
2539,櫻花建,0.03,-1106001,-3.307254703,0.485159033,11.98,0.130000088,0.01,-1.05,0.04,-0.7981,-2.375241928
2540,愛山林,0.01,-236174,-3.324890486,-0.121470448,-19.88,0,0,0.88,0,-4.2684,-12.26639954
2542,興富發,0.01,-9564762,-5.458664148,-0.002317588,-6.06,0,0,0.54,-0.03,0.5893,1.7783387
2543,皇昌,0,262333,-21.10368611,0.562546717,1.62,0,0,-0.08,0.03,0.6112,1.844829796
2545,皇翔,0,169830,-2.060907046,-0.014935674,-3.56,0,0,-4.32,0,0.3084,0.92805625
2546,根基,0.04,1052624,1.966550273,0.068517762,-4.89,0,0.01,-0.77,-0.08,3.0742,9.509026505
2547,日勝生,0.01,-1778972,-5.588113015,0.188623548,18.7,0.020000018,0.01,8.26,0.02,-1.893,-5.572174877
2548,華固,0.08,7151687,1.31706082,0.152452241,51.27,0,0.07,-1.28,0.4,2.5315,7.788377077
2597,潤弘,0.05,221565,-0.516427898,0.101143801,12.28,0,0.03,0.5,0.12,1.7337,5.291792572
2601,益航,0,-838,-1.00746508,-0.101504894,-13.49,0,0,-0.12,0,-2.6602,-7.770182613
2603,長榮,0,12887326,83.5885936,0.056566148,6.2,0,0,0.05,0.01,-1.4433,-4.267707209
2605,新興,-0.01,1221201,-6.244694969,-0.068253113,-4.85,0.029999954,0,8.3,0.01,-0.4666,-1.393278692
2606,裕民,0.02,3526153,2.40313314,0.064739122,19.84,0,0.01,7.28,0.03,4.2169,13.19166596
2607,榮運,0.02,2214691,2.523267949,-0.048735563,-9.44,0,0.01,-1.04,0,2.3293,7.151932949
2608,嘉里大榮,0.04,1647622,0.794255758,-0.006482892,5.31,0,0.02,1.28,0.02,4.0408,12.61883978
2609,陽明,-0.02,10521558,-4.347408608,-0.046182453,-5.75,0,-0.01,0.77,0.03,2.5913,7.977085086
2610,華航,0,30708163,-3671.590844,0.008467688,4.65,0,0,0.58,0,-4.529,-12.98093458
2611,志信,0.01,84602,0.687382823,0.038494724,5.46,-0.011236321,0.01,0.04,0,-3.2598,-9.464075079
2612,中航,0.01,999082,2.58447215,-0.032894459,3.44,0,0,-0.67,0,-1.1914,-3.531786093
2613,中櫃,0,355807,24.58842143,-0.006704218,1.31,0,0,1.17,0.01,3.4619,10.74939155
2614,東森,-0.01,295469,-3.597484,0.029027482,-32.36,0,0,2.43,0,-1.4499,-4.286938499
2615,萬海,0.02,7262060,4.470717365,-0.044724865,-6.16,0,0.01,-0.1,0.01,-0.402,-1.201158376
2616,山隆,0.01,-131416,-2.304299496,0.142901997,16.94,0,0,-0.4,-0.01,0.1875,0.563555347
2617,台航,0.03,1089190,1.813150541,0.04981783,124.88,0,0.01,-0.48,0.01,-2.1589,-6.337880754
2618,長榮航,0.01,34193328,9.366034246,0.025743026,-1.71,0.02983668,0,-0.14,-0.01,-2.4159,-7.074012873
2630,亞航,0.01,-784854,-24.03245686,0.525442645,27.8,0,0,-0.1,0,4.4713,14.02261497
2633,台灣高鐵,0.01,20301902,2.299852772,-0.007946802,48.43,0,0,-0.66,0,-0.2132,-0.638237342
2634,漢翔,0.03,-455311,-1.314970963,1.189023861,49.86,0,0.01,0.85,0.02,6.9639,22.38034916
2636,台驊投控,0.03,674321,2.489822746,1.52669509,8.49,0,0.01,-0.02,0.02,2.1228,6.504544988
2642,宅配通,0.03,280683,1.332300201,-0.01204287,9.26,0,0.01,-0.09,0.02,2.1323,6.534270592
2645,長榮航太,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0,0,0
2701,萬企,0.04,95672,-0.704287997,0.018821346,21.63,0,0.01,-1.24,0,-0.7694,-2.290486256
2702,華園,0,250110,20.68270481,0.004583255,5.63,0.079999804,0,0.74,0.02,-5.4942,-15.59359791
2704,國賓,0.02,291144,0.004464378,-0.0097574,-0.19,0,0.01,-1.48,-0.01,-1.3984,-4.136807783
2705,六福,-0.04,-241225,-0.492192105,0.076206443,6.51,-0.450000074,0,14.34,0.04,0.17,0.510867491
2706,第一店,0.04,106568,-0.761737824,0.021699955,935.62,0,0.02,-0.69,0,-0.8302,-2.469980259
2707,晶華,0.07,1254182,0.578484874,-0.011614453,-13.54,0.005177292,0.03,-0.36,0.02,-1.4581,-4.310828332
2712,遠雄來,0,42243,-9.181871005,0.105217492,-2.2,0,0.01,5.27,0.06,3.1694,9.812736584
2722,夏都,0.01,126842,2.39931393,-0.075047619,5.11,0,0.01,5.89,0.03,4.2258,13.22066774
2727,王品,0.03,1874362,3.480475212,0.021119814,5.66,0,0.01,-0.83,0.04,8.6237,28.16627896
2731,雄獅,0.01,1842166,13.39518328,-0.020008072,0.45,0,0,-0.25,0.19,-2.9343,-8.547122972
2739,寒舍,0,626917,118.3672887,-0.016910046,-2.1,0,0,-0.55,-0.01,-1.204,-3.568686054
2748,雲品,0.03,377526,2.319084963,0.037836535,6.09,0,0,-1.63,-0.02,-1.0834,-3.215114498
2753,八方雲集,#DIV/0!,,#DIV/0!,-1,-91.84,-1,#DIV/0!,-41.34,-1.62,0,0
2801,彰銀,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0,-3.2704,-9.493832377
2809,京城銀,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0,-0.3677,-1.099048873
2812,台中銀,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0,1.3833,4.207570264
2816,旺旺保,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0,6.1514,19.61266839
2820,華票,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0,-0.9485,-2.818595765
2832,台產,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0,-0.7873,-2.343353561
2834,臺企銀,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0,-0.3028,-0.905652141
2836,高雄銀,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0,3.8365,11.95670881
2838,聯邦銀,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0,0.6396,1.93109881
2845,遠東銀,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0,0.4971,1.498725536
2849,安泰銀,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0,-1.043,-3.096477993
2850,新產,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0,3.1337,9.698779588
2851,中再保,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0,0.4806,1.448740392
2852,第一保,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0,1.7181,5.243363189
2855,統一證,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0,2.6062,8.024138557
2867,三商壽,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0,0.6747,2.037787316
2880,華南金,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0,0.2418,0.727155431
2881,富邦金,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0,-2.0222,-5.944748152
2882,國泰金,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0,-3.1223,-9.077481136
2883,開發金,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0,-4.3404,-12.46420475
2884,玉山金,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0,-0.5942,-1.77202877
2885,元大金,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0,-1.064,-3.158157575
2886,兆豐金,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0,0.0887,0.2663361
2887,台新金,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0,-2.2352,-6.556833161
2888,新光金,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0,-5.8957,-16.66481467
2889,國票金,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0,1.8908,5.780329724
2890,永豐金,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0,0.6139,1.853029333
2891,中信金,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0,-0.658,-1.961039569
2892,第一金,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0,-1.2102,-3.586839723
2897,王道銀行,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0,-2.1473,-6.304563179
2901,欣欣,0.02,33743,0.658703239,-0.007724782,315.44,0,0.01,0.42,0,-1.0504,-3.11821569
2903,遠百,0.01,302303,-0.787517871,0.009104514,4.42,0,0,0.38,0,4.4976,14.1087501
2904,匯僑,0.07,208995,1.029944831,-0.061191176,2.75,0,0.02,-2.53,0.01,-0.0771,-0.231121714
2905,三商,0,35830827,6.872951772,0.017758026,-353.28,0,0,1.95,-0.01,11.7252,39.46120787
2906,高林,0.01,253844,1.128902941,0.004220836,1.17,0,0.01,-0.57,0.01,0.994,3.011739291
2908,特力,0,2026598,10.42086369,-0.065198705,-3.45,0,0,-0.96,0.01,4.1519,12.98000537
2910,統領,0.01,306966,4.909101409,-0.543983869,-39.05,0,0,5.83,0,6.2343,19.89312543
2911,麗嬰房,-0.05,125383,-1.432689388,-0.046984994,-13.22,0,-0.02,0.19,-0.05,5.0791,16.02432039
2912,統一超,0.05,28788517,2.066338686,0.024113764,3.71,0,0.02,0.05,0.01,1.4822,4.512833132
2913,農林,-0.01,-240146,0.335598763,-0.008306534,-40.6,0,0,-0.77,0,2.7045,8.334907765
2915,潤泰全,0.09,-1358757,-1.131617352,0.094385219,203.92,0,0.03,-5.53,-0.01,1.1767,3.571801615
2945,三商家購,#DIV/0!,,#DIV/0!,-1,-67.85,-1,#DIV/0!,-24.13,-2.96,0,0
3002,歐格,0.02,-6426,-1.167147874,0.008573211,46.19,0,0.01,1.04,0.01,-0.6609,-1.969625203
3003,健和興,0.05,520153,0.519879731,0.010306103,34.81,0,0.02,0.24,0.01,-1.5933,-4.704146329
3004,豐達科,0.05,284215,0.051087089,0.01012415,2.48,0,0.02,0.28,0.02,-1.8692,-5.503435822
3005,神基,0.06,2040915,0.276595545,0.017991844,16.49,0.004586553,0.02,0.22,0.05,-0.1982,-0.593422281
3006,晶豪科,0.03,1530668,4.335736272,-0.008492501,5.04,0,0.01,-0.02,0.05,-0.6781,-2.020536592
3008,大立光,0.14,17500208,-0.132295068,-0.080288198,134.27,0,0.06,0.77,0.07,0.5514,1.663338024
3010,華立,0.04,10570,-0.991367391,0.038168215,3.83,0,0.01,0.09,0.07,1.5053,4.584218933
3011,今皓,-0.03,-13998,-0.704832996,0.027424129,-6.72,0,0,0.27,0.03,1.7225,5.257021254
3013,晟銘電,0.02,82644,0.104748155,-0.007098156,4.26,0,0.01,-0.34,0.05,-1.3457,-3.983016439
3014,聯陽,0.08,644452,0.615888792,-0.038929574,71.97,0,0.04,-0.71,0.08,3.8699,12.06477939
3015,全漢,0,74362,0.222898303,-0.109818692,-1.84,0,0.01,0.8,0.05,-1.3372,-3.95819599
3016,嘉晶,0.01,10376,-0.663084067,-0.032957717,8.89,0,0,-0.7,-0.02,-6.984,-19.52277766
3017,奇鋐,0.02,1157523,0.632346471,-0.013768129,-1.1,0,0.01,0.06,0.06,-8.3481,-23.01175535
3018,隆銘綠能,-0.06,112132,-2.240645261,-0.067992544,-3.86,0,-0.03,-4.94,0.01,5.2968,16.74694346
3019,亞光,0.06,1515084,0.22422028,-0.007260676,56.34,0,0.03,1.08,0.04,-4.5882,-13.14271151
3021,鴻名,0.05,112168,-0.02512624,-0.158262266,2.32,0,0.02,0.71,0.03,-1.2291,-3.642165074
3022,威強電,0.07,785524,0.139168657,0.046567235,3.73,-0.4,0.03,1.24,0.04,-3.8767,-11.18506213
3023,信邦,0.09,438684,-0.686640408,0.018766454,11.39,0.000973046,0.03,-0.07,0.05,3.7195,11.57868622
3024,憶聲,0.02,267449,2.993087282,-0.006622229,16.87,0,0.01,-1.28,0.01,-1.6671,-4.918386652
3025,星通,0.03,-20542,-1.82158141,-0.076725378,123.19,0,0.01,-2.53,0,0.2176,0.654221523
3026,禾伸堂,0.06,962777,0.271766712,0.1955773,48.43,0,0.03,-1.11,0.09,-10.0859,-27.30853784
3027,盛達,0,30051,-6.975541857,0.041133867,46.27,0,0,-0.52,0,3.827,11.92598287
3028,增你強,0.01,2211444,9.912519985,-0.026032696,0.8,0,0.01,-0.34,0.03,1.2164,3.693768851
3029,零壹,0.05,268786,0.18488836,-0.09048533,-7.07,0.002080491,0.01,-0.64,0.03,0.2784,0.837527355
3030,德律,0.11,1004321,0.373490532,0.143337055,140.44,0,0.04,0.31,0.02,3.6543,11.36839717
3031,佰鴻,0.05,212749,0.178488536,-0.183539503,4.31,0,0.02,1.98,0.02,-5.743,-16.25848012
3032,偉訓,0.04,626868,1.199127881,-0.063567443,-0.27,0,0.01,0.31,0.02,0.3124,0.940130862
3033,威健,0.01,1326174,4.754789605,-0.032748759,0.49,0.061319674,0,-0.31,0.12,-0.8192,-2.437522316
3034,聯詠,0.13,6756388,0.103145711,-0.018284455,48.79,0,0.05,-0.46,0.07,-4.621,-13.23225829
3035,智原,0.04,359210,0.111905602,-0.120942753,15.64,0,0.02,-2.38,0.08,-10.3058,-27.84057199
3036,文曄,0.02,1270709,-0.288737822,-0.034140369,-1.87,0.006295657,0.01,-0.17,0.2,-0.8222,-2.446375197
3037,欣興,0.01,8489084,4.233449357,0.062518834,2.73,-0.0000445,0.01,1.17,0.04,-3.4064,-9.875045808
3038,全台,0.06,218557,0.008527565,-0.718016905,-83.81,0,0.02,0.55,0.05,-2.1521,-6.31835072
3040,遠見,0.04,64613,-0.001730398,-0.057041699,499.37,0,0.02,0.66,0.01,3.3823,10.49396793
3041,揚智,-0.06,-461948,0.860900181,-0.508129877,-6.42,-0.36369609,-0.01,4.95,0,-9.0531,-24.77473937
3042,晶技,0.03,989613,1.234378634,0.192063566,20.4,0,0.02,0.93,0.06,3.9203,12.22798757
3043,科風,0.07,-19658,-1.221030381,-0.007702428,3.95,0,0.02,0.58,0.02,1.0517,3.188398512
3044,健鼎,0.06,7519060,0.737776496,0.057971464,5.68,0,0.03,2.04,0.04,-7.592,-21.0906052
3045,台灣大,0.06,27338664,1.694095091,-0.067315768,10.55,0.010027248,0.02,-0.36,0,-1.4641,-4.328306179
3046,建碁,0.01,-174004,-21.66555819,0.040183704,1.81,0,0,0.72,0.01,8.8078,28.8190488
3047,訊舟,0,544832,25.10223734,-0.022426102,-0.89,0,0,0.32,-0.04,1.203,3.652590369
3048,益登,0.01,792423,1.851642598,-0.006374439,-0.5,0,0.01,-0.22,0.52,0.248,0.745846645
3049,精金,0.04,1590105,1.131570904,-0.10620653,37.97,0.094986285,0.01,0.58,0.02,-5.2337,-14.89368748
3050,鈺德,0.02,79893,-0.402029834,0.107945391,7.17,0,0.01,2.36,0.01,0.3309,0.995988467
3051,力特,-0.02,80592,-1.510583301,-0.010202826,6.83,0,0,1.5,0.01,8.348,27.19284958
3052,夆典,0,-37176,-0.315359116,0.000558135,-1.63,0,0,0.49,0.01,-0.0918,-0.27514726
3054,立萬利,-0.05,-107045,0.974380729,0.054615385,-450.56,0,-0.01,-3.62,0.03,18.0731,64.60874252
