t,1101,1102,1103,1104,1108,1109,1110,1201,1203,1210,1213,1215,1216,1217,1218,1219,1220,1225,1227,1229,1231,1232,1233,1234,1235,1236,1240,1259,1264,1268,1301,1303,1304,1305,1307,1308,1309,1310,1312,1313,1314,1315,1316,1319,1321,1323,1324,1325,1326,1336,1339,1342,1402,1409,1410,1413,1414,1416,1417,1418,1419,1423,1432,1434,1435,1436,1437,1438,1439,1440,1441,1442,1443,1444,1445,1446,1447,1449,1451,1452,1453,1454,1455,1456,1457,1459,1460,1463,1464,1465,1466,1467,1468,1470,1471,1472,1473,1474,1475,1476,1477,1503,1504,1506,1512,1513,1514,1515,1516,1517,1519,1521,1522,1524,1525,1526,1527,1528,1529,1530,1531,1532,1533,1535,1536,1537,1538,1539,1540,1541,1558,1560,1565,1568,1569,1570,1580,1582,1583,1584,1586,1587,1593,1595,1597,1598,1599,1603,1604,1605,1608,1609,1611,1612,1614,1615,1616,1617,1618,1701,1702,1707,1708,1709,1710,1711,1712,1713,1714,1717,1718,1720,1721,1722,1723,1725,1726,1727,1730,1731,1732,1733,1734,1735,1736,1737,1742,1752,1760,1762,1773,1776,1777,1781,1783,1784,1785,1786,1788,1789,1795,1796,1799,1802,1805,1806,1808,1809,1810,1813,1815,1817,1903,1904,1905,1906,1907,1909,2002,2006,2007,2008,2009,2010,2012,2013,2014,2015,2017,2020,2022,2023,2024,2025,2027,2028,2029,2030,2031,2032,2033,2034,2035,2038,2049,2059,2061,2062,2063,2064,2065,2066,2067,2069,2070,2073,2101,2102,2103,2104,2105,2106,2107,2108,2109,2114,2201,2204,2206,2207,2208,2211,2221,2227,2228,2230,2231,2233,2235,2241,2247,2301,2302,2303,2305,2308,2312,2313,2314,2316,2317,2321,2323,2324,2327,2328,2329,2330,2331,2332,2337,2338,2340,2342,2344,2345,2347,2348,2349,2351,2352,2353,2354,2355,2356,2357,2358,2359,2360,2362,2363,2364,2365,2367,2368,2369,2371,2373,2374,2375,2376,2377,2379,2380,2382,2383,2385,2387,2388,2390,2392,2393,2395,2397,2399,2401,2402,2404,2405,2406,2408,2409,2412,2413,2414,2415,2417,2419,2420,2421,2423,2424,2425,2426,2427,2428,2429,2430,2431,2433,2434,2436,2438,2439,2440,2441,2442,2443,2444,2449,2450,2451,2453,2454,2455,2457,2458,2459,2460,2461,2462,2464,2465,2466,2467,2468,2471,2472,2474,2476,2477,2478,2480,2481,2482,2483,2484,2485,2486,2488,2489,2491,2492,2493,2495,2496,2497,2498,2501,2504,2505,2506,2509,2511,2514,2515,2516,2520,2524,2527,2528,2530,2534,2535,2536,2537,2538,2539,2540,2542,2543,2545,2546,2547,2548,2596,2597,2601,2603,2605,2606,2607,2608,2609,2610,2611,2612,2613,2614,2615,2616,2617,2618,2630,2633,2634,2636,2640,2641,2642,2643,2645,2701,2702,2704,2705,2706,2707,2712,2718,2719,2722,2727,2729,2731,2732,2734,2736,2739,2740,2743,2745,2748,2752,2753,2754,2755,2756,2801,2809,2812,2816,2820,2832,2834,2836,2838,2845,2849,2850,2851,2852,2855,2867,2880,2881,2882,2883,2884,2885,2886,2887,2888,2889,2890,2891,2892,2897,2901,2903,2904,2905,2906,2908,2910,2911,2912,2913,2915,2916,2926,2937,2941,2945,2947,2948,2949,3002,3003,3004,3005,3006,3008,3010,3011,3013,3014,3015,3016,3017,3018,3019,3021,3022,3023,3024,3025,3026,3027,3028,3029,3030,3031,3032,3033,3034,3035,3036,3037,3038,3040,3041,3042,3043,3044,3045,3046,3047,3048,3049,3050,3051,3052,3054,3055,3056,3057,3058,3059,3060,3062,3064,3066,3067,3071,3073,3078,3081,3083,3085,3086,3088,3090,3092,3093,3094,3095,3105,3114,3115,3118,3122,3128,3130,3131,3138,3141,3147,3149,3152,3162,3163,3164,3167,3168,3169,3171,3176,3178,3188,3189,3191,3202,3205,3206,3207,3209,3211,3213,3217,3218,3219,3221,3224,3226,3227,3228,3229,3230,3231,3232,3234,3236,3252,3257,3259,3260,3264,3265,3266,3268,3272,3276,3284,3285,3287,3288,3289,3290,3293,3294,3296,3297,3303,3305,3306,3308,3310,3311,3312,3313,3317,3321,3322,3323,3324,3325,3332,3338,3339,3346,3349,3354,3356,3357,3360,3362,3363,3372,3373,3374,3376,3379,3380,3388,3390,3402,3406,3413,3416,3419,3426,3430,3432,3434,3437,3438,3441,3443,3444,3447,3450,3454,3455,3465,3466,3479,3481,3483,3484,3489,3490,3491,3492,3494,3498,3499,3501,3504,3508,3511,3512,3515,3516,3518,3520,3521,3522,3523,3526,3527,3528,3529,3530,3531,3532,3533,3535,3537,3540,3541,3543,3545,3546,3548,3550,3551,3552,3555,3556,3557,3558,3563,3564,3567,3570,3576,3577,3580,3581,3583,3587,3588,3591,3592,3593,3594,3596,3597,3605,3607,3609,3611,3615,3617,3622,3623,3624,3625,3628,3629,3630,3631,3632,3645,3646,3652,3653,3663,3666,3669,3672,3675,3679,3680,3684,3685,3686,3687,3689,3691,3693,3694,3701,3702,3703,3704,3705,3706,3707,3708,3709,3710,3711,3712,3713,3714,3715,4102,4104,4105,4106,4107,4108,4109,4111,4113,4114,4116,4119,4120,4121,4123,4126,4127,4128,4129,4130,4131,4133,4138,4142,4147,4153,4155,4160,4161,4162,4163,4164,4167,4168,4171,4173,4174,4175,4183,4188,4192,4198,4205,4207,4303,4304,4305,4306,4401,4402,4406,4413,4414,4416,4417,4419,4420,4426,4430,4432,4433,4438,4440,4502,4503,4506,4510,4513,4523,4526,4527,4528,4529,4530,4532,4533,4534,4535,4536,4538,4540,4541,4542,4543,4545,4549,4550,4551,4554,4555,4556,4558,4561,4562,4563,4564,4566,4568,4572,4576,4577,4580,4583,4584,4588,4609,4702,4706,4707,4711,4712,4714,4716,4720,4721,4722,4726,4728,4729,4735,4736,4737,4739,4741,4743,4744,4746,4747,4754,4755,4760,4764,4766,4767,4768,4770,4771,4806,4903,4904,4905,4906,4907,4908,4909,4911,4915,4916,4919,4923,4930,4931,4933,4934,4938,4939,4942,4945,4946,4950,4951,4952,4953,4956,4960,4961,4967,4968,4972,4973,4974,4976,4979,4987,4989,4994,4995,4999,5007,5009,5011,5013,5014,5015,5016,5201,5202,5203,5205,5206,5209,5210,5211,5212,5213,5220,5222,5228,5230,5234,5236,5244,5245,5251,5258,5263,5269,5272,5274,5278,5283,5285,5287,5289,5291,5292,5299,5301,5302,5306,5309,5310,5312,5314,5315,5321,5324,5328,5340,5344,5345,5347,5348,5351,5353,5355,5356,5364,5371,5381,5383,5386,5388,5392,5398,5403,5410,5425,5426,5432,5434,5438,5439,5443,5450,5452,5455,5457,5460,5464,5465,5468,5469,5471,5474,5475,5478,5481,5483,5484,5487,5488,5489,5490,5493,5498,5508,5511,5512,5514,5515,5516,5519,5520,5521,5522,5523,5525,5529,5530,5531,5533,5534,5536,5548,5601,5603,5604,5607,5608,5609,5701,5703,5704,5706,5864,5876,5878,5880,5902,5903,5904,5905,6005,6015,6016,6020,6021,6023,6024,6026,6101,6103,6104,6108,6109,6111,6112,6113,6114,6115,6116,6117,6118,6120,6121,6122,6123,6124,6125,6126,6127,6128,6129,6130,6133,6134,6136,6138,6139,6140,6141,6142,6143,6144,6146,6147,6148,6150,6151,6152,6153,6154,6155,6156,6158,6160,6161,6163,6164,6165,6166,6167,6168,6169,6170,6171,6173,6174,6175,6176,6177,6179,6180,6182,6183,6184,6185,6186,6187,6188,6189,6190,6191,6192,6194,6195,6196,6197,6198,6199,6201,6202,6203,6204,6205,6206,6207,6208,6209,6210,6212,6213,6214,6215,6216,6217,6218,6219,6220,6221,6222,6223,6224,6225,6226,6227,6228,6229,6230,6231,6233,6234,6235,6236,6237,6239,6240,6241,6242,6243,6244,6245,6246,6248,6257,6259,6261,6263,6264,6265,6266,6269,6270,6271,6274,6275,6276,6277,6278,6279,6281,6282,6283,6284,6285,6287,6288,6290,6291,6292,6294,6405,6409,6411,6412,6414,6416,6417,6418,6419,6425,6426,6432,6435,6438,6441,6442,6443,6446,6449,6457,6461,6462,6464,6465,6469,6470,6472,6477,6482,6485,6486,6488,6491,6492,6494,6496,6499,6504,6505,6506,6508,6509,6510,6512,6515,6516,6517,6523,6526,6527,6530,6531,6532,6533,6535,6538,6542,6546,6547,6548,6552,6556,6558,6560,6561,6568,6569,6570,6574,6576,6577,6578,6579,6581,6582,6584,6585,6588,6589,6590,6592,6593,6596,6603,6605,6606,6609,6612,6613,6615,6624,6625,6640,6642,6643,6649,6651,6654,6655,6657,6658,6661,6662,6664,6667,6668,6669,6670,6674,6679,6680,6683,6684,6689,6690,6691,6692,6693,6695,6697,6698,6703,6706,6708,6712,6715,6716,6719,6721,6727,6728,6732,6733,6735,6742,6743,6747,6751,6752,6753,6754,6756,6761,6762,6763,6767,6770,6776,6782,6785,6788,6789,6790,6791,6792,6796,6799,6803,6804,6805,6806,6811,6821,6823,6829,6830,6834,6835,6840,6841,6843,6844,6846,6855,6856,6859,6861,6865,6870,6874,6875,6877,6894,6895,6899,6901,6904,6906,6914,6916,6922,6929,6937,7402,7556,8011,8016,8021,8024,8027,8028,8032,8033,8034,8038,8039,8040,8042,8043,8044,8046,8047,8048,8049,8050,8054,8059,8064,8066,8067,8068,8069,8070,8071,8072,8074,8076,8077,8080,8081,8083,8084,8085,8086,8087,8088,8089,8091,8092,8093,8096,8097,8099,8101,8103,8104,8105,8107,8109,8110,8111,8112,8114,8121,8131,8147,8150,8155,8163,8171,8176,8182,8183,8201,8210,8213,8215,8222,8227,8234,8240,8249,8255,8261,8271,8277,8279,8284,8289,8291,8299,8341,8342,8349,8354,8358,8367,8374,8383,8390,8401,8403,8409,8410,8415,8416,8420,8421,8422,8424,8431,8432,8433,8435,8436,8438,8440,8443,8446,8450,8454,8462,8463,8464,8472,8473,8476,8477,8478,8481,8489,8905,8906,8908,8916,8917,8921,8923,8924,8926,8927,8928,8929,8930,8931,8932,8933,8935,8936,8937,8938,8940,8941,8942,8996,9902,9904,9905,9906,9907,9908,9910,9911,9912,9914,9917,9918,9919,9921,9924,9925,9926,9927,9928,9929,9930,9931,9933,9934,9935,9937,9938,9939,9940,9941,9942,9943,9944,9945,9946,9949,9950,9951,9955,9958,9960,9962
2021/4/1,###############################################################################################################################################################################################################################################################,-1.4753,1.4286,-0.4376,0.3914,3.202,-0.3091,-0.4651,-0.2621,-0.1833,-4.0048,-0.5236,-0.6873,0,-1.1735,-0.4566,1.0695,-2.0581,-1.7212,0.6316,-3.093,-0.7067,0,-0.2894,0.1714,0,0.3578,-0.5747,0.1813,-0.3683,-0.4963,-0.2509,0.3914,-1.6217,-0.2323,-0.4073,-1.0483,-0.2594,-0.7299,0.7255,-0.4577,0.7958,0.4246,-0.692,-0.2797,0.5797,0,-0.8439,-0.6873,-0.5842,0,-0.1759,-0.9983,0.2853,0.2946,-0.1161,-2.1506,-1.7938,-0.4211,0,0.7362,-1.5928,0,0.1622,-4.3261,0.2516,0.6205,9.4559,-1.3848,-1.8349,-0.9913,0,2.2473,0,-0.3795,-0.5159,-1.4878,3.2261,0.2903,-0.545,0.5865,-0.3399,-0.4246,-1.9747,3.1386,-0.5571,-0.3674,0.7722,-0.2869,2.299,-1.2308,-2.0514,-1.062,0,4.0274,1.4799,0,-0.3945,-0.5249,-0.2086,-0.203,-0.1017,-1.5577,-2.0726,-2.4693,-0.1896,0.3861,3.8486,-0.4107,9.4187,3.6921,0.3752,-0.6431,-3.024,-2.5502,0.8265,3.4504,0.995,-2.5238,0.8186,0.6369,-0.1544,-1.18,-1.1314,-1.7392,1.3423,-2.1303,-0.6905,0.939,4.2111,1.5175,0.6959,-1.3148,9.531,0.3247,0.3284,0,1.9242,0.1584,0.8197,0.1122,-0.6689,-2.353,1.5748,-0.404,-3.8549,0.2387,-0.9407,-0.819,-0.2635,0.7168,-0.5063,0,-2.0748,0.9635,1.4481,0.4898,-0.9885,-0.6557,-0.4338,-0.316,-0.2751,0.203,-0.2981,-0.5155,0,0.432,-0.2442,-2.1484,0.831,-1.9418,-0.2571,-0.939,-0.5324,0,6.4125,0.2762,-0.4264,0.1396,0,3.3239,0,-0.1596,-0.2999,0.8107,0.1472,-0.5634,0.126,0.246,-0.1714,0.8621,3.774,0.7205,-0.905,1.25,0.1259,1.7506,0.9869,0.3839,-0.7678,0.1286,-4.2175,-0.8996,2.4815,-1.5949,9.4708,-0.1738,0.3976,1.4389,1.8159,0.6431,-0.1413,-0.6757,1.4225,4.4452,1.9152,-0.7968,1.5873,-0.3868,0.1122,-3.6168,0.9331,-0.6329,-0.6993,0,0.1193,6.2132,0,1.227,0.2307,0.7138,2.2223,-1.7752,-0.7117,0,9.008,0.603,0,1.9976,0.3552,0,0.5571,-1.1268,2.8911,0.4957,0,-1.8084,0.1594,0.1478,0,0.3163,0.1823,1.2073,0.2928,2.6502,,-0.3608,-2.6099,-0.5314,0.1889,-1.5682,-3.578,-0.813,0.905,0.8487,1.1881,0.904,0.1507,-0.1614,-0.6826,3.2113,,0.1932,-0.5372,0.5083,-1.4105,1.8387,-1.706,0.3507,2.126,-0.4065,0.6349,3.73,0.5958,-0.3235,2.5708,0.381,-0.4673,0.7337,0.3185,-2.0367,-1.6208,0.4938,2.039,0,-1.3529,-0.6079,2.5233,1.1209,-1.2371,2.1194,2.6226,1.3023,2.3916,3.661,-0.1813,0.3663,-0.4773,0,-1.3572,-2.3635,0.6339,-0.9689,-0.4577,-0.9302,-0.2688,-0.3565,0.2789,1.8397,1.1263,-0.5376,1.6807,5.5673,-0.2291,-1.9767,0.311,-0.7421,-0.107,0.316,3.3476,-1.2097,-0.5764,-0.813,0.1066,1.0152,-0.2963,1.467,-1.6756,8.4507,0,-0.6263,-0.6515,-0.1413,-0.5944,8.7283,3.4401,1.579,0.4032,-1.4599,-1.4889,8.9457,0,0,0,-0.1784,1.4563,4.3862,0.6141,-0.395,-1.1407,0.6116,8.5376,1.7522,4.7628,0.432,-1.3106,1.4347,-0.9569,0.8065,1.2856,4.9747,3.9151,0.4515,0,3.9609,-0.4234,-0.4662,-3.6814,-4.6366,1.4458,0.1467,0.153,0,-0.829,0.8403,9.4379,1.2707,0.3697,0,0,5.7255,1.4213,9.5206,-0.6006,0.3082,-0.7353,0.6645,0.6627,-0.2367,1.8127,0,0.2494,-0.2833,1.8519,1.7938,-0.2478,-0.8032,0.8075,-1.5577,-0.2937,0,3.9221,1.5905,1.1443,2.2389,-0.3367,1.3193,1.1281,0.2528,-0.9285,-1.1342,0,1.8112,0.4535,0.6494,-0.5609,-0.2006,0.5044,-1.9691,0.235,-0.8475,-0.6993,0.7585,1.5338,0,-0.302,0,0,1.5748,0.1149,0.7262,0.232,0,0.8696,-0.2148,0.2323,4.9393,-0.464,5.1403,-0.6873,2.5106,2.1391,-0.2265,6.2962,0,-0.3724,1.1019,0,-0.2937,1.4415,0.722,-1.2579,0.318,-1.1461,-1.1191,-0.1735,-0.7273,0.3674,0,-0.5764,-0.7057,,-0.4141,-1.7242,0.339,-0.2484,-0.3578,-2.2691,-2.6043,0.1434,0,0,-1.0959,-1.1811,-2.8049,-2.353,0.5489,0,0.7605,-0.6905,-3.1045,-3.3902,0,0.2845,,0,0.335,,-0.2853,0,0,-0.4866,0,0,-0.3017,0.4773,0,0.4662,-0.6473,-0.2503,0,-0.3781,2.3135,2.009,0,1.7452,0,0,0,-0.4454,0,0,-0.5479,0.2954,-1.5687,-1.1377,-0.678,0,0.7402,-0.2086,0.8511,0.2367,-1.5409,0.5731,0.9331,0.5556,1.2786,-0.5747,-0.7557,1.1274,0,-1.5152,,,,,,-0.4024,1.6667,-0.4706,0.5106,1.432,-1.0963,2.052,3.3294,-1.3986,0.5126,-0.1982,0.1405,-1.18,4.1731,0.4469,9.4968,-1.2206,1.8762,-0.8265,-0.8969,0.3839,9.4292,1.7826,0.7515,0.8425,4.5205,-0.1035,-0.2378,-0.8734,1.7127,-0.3186,0.1092,0.7472,0.5946,0.9869,-0.489,-2.1661,0.3552,0,9.3526,2.5689,0.299,0.4301,-0.2743,-1.0503,-0.3781,-3.6841,-0.7097,0.2574,-1.4052,9.2946,-0.7682,0,0.9852,7.1252,-1.0363,3.4177,0.6932,-1.6807,-0.5305,0.3697,-1.5372,-0.3795,0,-0.182,0.5655,-0.417,9.531,6.8672,-1.3841,-0.3844,0,3.454,1.1281,0,0.7398,0.9245,-0.2878,-1.6452,2.566,0.8439,9.531,0.6981,-0.184,-1.4679,0.4124,5.8568,,-3.8027,0,-0.6107,3.074,1.0772,-2.2574,0,-0.2759,-0.6211,-0.1361,0.3697,0,2.8171,0.1674,1.9725,3.9459,0,4.652,0.5872,2.9684,-0.7362,9.4427,0,9.3332,-0.299,0.3295,1.4634,1.501,-1.368,-0.2326,5.5157,0.1165,-0.2225,9.4261,-0.3854,9.5008,-2.0798,-1.6807,2.5227,0.681,-0.3636,-5.4207,-0.1903,2.2691,0.1317,-2.0068,3.5246,2.26,0.2121,8.7861,0,9.5065,0,2.3657,0.5263,0.3992,1.3652,-1.7272,9.3783,-0.3861,-1.6037,3.5199,1.8495,-0.6079,-0.314,0,,-1.3423,1.6448,,0.6154,9.1567,3.2671,9.4808,-1.3393,-1.1111,-0.7634,-1.2121,-0.8065,0,0,0.1286,-0.8299,0.8547,0.1267,-0.4484,-0.6223,,0,-0.738,-1.0444,1.571,5.7158,3.695,-0.4975,,-0.3035,-0.3494,-0.1633,-0.2782,1.1257,0.1797,1.1779,-4.1328,-0.4926,3.3617,-0.8071,-0.4129,1.7744,-0.4505,3.2496,-0.3945,0.5666,2.6005,1.9158,2.428,-0.2692,0,0.7203,1.3943,0,2.508,0,0,-1.5129,-1.4118,0.663,-0.3403,-1.232,0.8811,1.1009,-1.7163,0,3.9221,-1.0076,-0.9116,0.6515,9.4808,0.4124,0.8051,1.328,1.1091,1.9673,-2.7483,0.3091,1.3437,0.8969,0.1756,1.9881,4.2803,0.3462,-1.005,0.6873,0.3135,0.1871,0.2928,9.531,-3.6773,6.8563,,9.282,-0.3937,1.7094,-0.1547,1.4325,0.313,1.7392,0.463,-2.0092,-0.6912,-2.2131,3.112,1.5088,-1.4538,1.8742,-10.5361,-0.5259,-0.7905,-5.35,-0.8658,0,0.7308,1.3841,0,-2.8681,0.1166,0.823,0.7057,-0.6349,3.4668,-0.136,2.7192,-1.1561,0.409,-1.2308,-1.2642,5.2095,-0.5571,0,0,-1.8653,-2.0014,0,1.0345,0.67,0.722,2.2658,-3.3476,0,1.8228,1.5687,-0.4884,,-0.6283,0,-0.939,-0.185,0.3868,1.4337,-0.916,-0.6459,0,0,-0.4175,-0.107,-0.6501,0,-0.4396,-0.6798,-0.9852,0.2911,3.1322,-0.1778,0.4812,0,-0.1878,0.6981,0.2571,-1.6294,0.5634,-0.2051,-0.5808,0,0.109,-0.5135,-1.0118,-1.6367,1.2793,-0.4396,-1.3423,-0.1398,0.6689,0,-1.2716,0,1.8019,-1.2073,0,9.2435,1.0503,-0.6369,-0.1313,0,-1.8372,1.6155,-0.4796,0.1015,0.4107,3.279,-0.5098,-0.3891,0.3724,0.3072,-0.3724,0,,9.468,-1.9364,0.1723,-1.2739,0.884,0.692,0.9756,0.6557,-0.3731,0,-4.3571,0,-0.8197,0.3384,0,0,1.5385,2.353,-0.2323,2.1053,0.315,0.5195,1.2148,-0.1874,2.1165,0.5021,-1.2357,0.3987,,3.4878,1.056,0,-4.2111,0.3295,0.14,-0.4032,0,,-1.0374,,,,0,9.531,-0.2829,0,0.6154,4.3803,0.8197,3.0254,0,-0.6349,0.5822,-2.1979,1.7284,0,-0.9901,-0.8119,-0.5096,-3.5884,-0.7339,0.9407,-0.1711,-0.3527,-0.3924,0.8173,2.8424,4.652,0.6279,0.9331,0,,,,-3.0674,-3.7538,0,0.7737,1.0828,0.3839,9.4356,-4.0596,0.659,-2.0652,-0.6322,1.3841,,-0.4563,2.6202,-0.452,0.1847,-0.813,-1.9268,2.2288,9.4167,-1.2423,0.2086,,-0.5222,0,4.8427,-1.1257,4.5966,1.7192,0,0.1417,2.4929,1.0327,2.3642,4.6614,2.1661,0.9709,4.1069,-0.4101,0.3356,0,0,-1.2987,0.1837,9.3992,-0.8942,-0.1526,0.3987,-0.8197,0,8.2065,0.2516,0.2946,0.1254,0,9.3448,-2.299,-0.1067,,,-0.3591,-0.4251,,,9.5198,-1.3746,1.8059,2.5784,-0.6734,4.3585,-0.2903,0.578,-0.3839,-0.7732,0.8299,1.4599,0.3945,,-1.4815,0,9.1471,2.1202,4.9787,9.4708,-0.1579,0.1519,2.353,-0.3241,0,6.5813,0.1417,7.4589,-1.0767,1.8349,0,5.6917,2.2162,3.1457,-0.4882,0,-0.1756,-0.8953,0.939,2.0203,1.7392,0.5352,-1.5585,2.4661,0.8282,-0.3472,1.3483,5.061,-0.367,-0.7843,-0.4684,1.8858,0.59,3.0824,0,-2.5888,0.4228,-0.2954,0.7547,-1.9231,-0.2028,3.3738,-0.2195,-3.1091,-2.1232,0,0.2954,0,0.5865,3.7421,0.5917,6.989,3.6539,-0.5682,1.8538,0,-0.9756,0.7344,0.3643,0,-0.2685,-0.7828,0,-0.3515,7.1459,-0.5808,9.2894,-0.5808,-0.6993,0.3017,0.241,-0.2497,,-2.4434,-1.1325,-0.7629,-0.6826,0,-2.2114,-0.7326,0,0.7305,-2.0594,0.6601,-0.9581,0.2033,-0.4739,-0.7273,0.1892,0,-1.6394,0.32,0.7634,-0.312,-1.0257,0.5013,0.3795,0.1203,-2.9952,-3.4191,9.4139,-1.1019,-0.2291,0,-1.0679,0.905,3.2003,0,0,1.9293,0,0.7194,0.8863,0.1347,1.2632,1.2951,0.3396,-1.1091,0.4946,-0.1932,-0.369,1.2121,-2.5642,-0.4053,3.7296,-0.2743,-1.6864,2.1277,1.5748,-1.9742,-0.3795,-5.6695,-3.2576,1.2121,0.3854,1.4266,9.3819,-2.5447,0.4454,-0.6892,0.3781,-1.7575,-0.6936,-3.0858,3.2187,0.4684,6.3393,1.9961,-0.5565,0.9331,1.221,5.2578,-4.4373,3.629,0,1.18,2.4244,-0.8992,-0.3945,1.1173,-0.1438,-0.1503,-1.0721,-0.1039,-0.1113,1.8149,-0.6757,3.8221,0.9346,0.7491,1.9852,0.1576,0.3987,2.0203,-0.8734,0.885,-1.9849,-0.4773,-1.4859,-0.1963,1.1708,3.7899,0.9302,-1.525,0.1489,3.7683,1.2783,0.1268,-0.1168,-0.1791,-1.105,0.3419,1.0605,0.7692,1.5152,0.2522,-5.1489,1.0811,-2.1191,0.3082,-2.0367,2.2557,2.2815,-0.9852,-0.5046,9.4899,9.4771,0,0.1066,9.46,1.9803,0.8403,-1.1779,8.9996,0,9.257,-2.5567,0.1203,-2.338,-1.6851,1.173,-0.3044,-0.1833,-0.1914,9.3257,-0.5935,0.6192,-2.5036,0.3715,1.1751,-0.3992,0.2301,-0.9828,-0.4193,-0.1509,-0.453,-0.1128,-1.7242,0.8368,0.7238,3.2288,9.441,-1.2658,0,2.5888,-0.1612,7.8321,2.0907,0,-2.478,-1.3575,-2.7525,-2.7974,2.1819,-0.8282,-0.3515,0,-2.7876,0.9132,0,1.4815,6.4379,-0.7605,2.2807,-2.9853,0.4713,-3.8403,-0.7243,-0.1485,9.4282,-0.7417,0.5764,0,0.5362,0.3929,-0.3373,8.0237,-1.2177,-6.2048,-8.1346,-0.2317,1.1929,0.2614,-2.0203,-1.2359,0.1768,-1.2357,-0.2782,-0.1034,0.939,0,0,0,0.8734,-0.1306,6.1369,,-2.5173,,4.4951,0.2516,1.0292,-1.2511,4.8955,-0.8392,-1.5504,0.6116,,0,0.5479,0.7148,0.1249,-0.104,3.81,-0.9524,2.5001,0,1.8692,-3.5387,0.4843,0.1426,-0.678,0,0.5405,1.5135,,,0.3067,5.2186,-6.8236,-0.9174,-1.1606,-0.5072,1.4185,0.1596,,-0.5098,6.0969,0.3527,-0.4016,-2.8528,-0.2907,1.4389,0.9313,2.3096,-0.6462,-2.5318,0.1556,1.0453,,,0,-1.3015,0,-0.1489,9.4221,0.237,-0.4425,-4.9635,-1.5114,2.6543,-1.6094,,,0.3738,,,,,-0.7203,-1.9494,-0.4494,1.6439,,4.7006,0,-3.0772,,,-0.6757,2.6492,-0.5362,-0.8217,,,1.4771,-0.7491,0.2571,-1.4815,,1.9335,-1.0503,,-0.9709,,-0.7958,,3.524,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2067,1.1765,0,-2.3281,3.0415,-7.3306,0.1088,0.1871,4.7976,0.8253,-2.3167,-1.4728,0,-2.2294,2.4929,-0.6289,0.8051,-0.7087,0.4415,1.2775,-0.6067,0,3.9891,0.4211,-0.317,-0.1813,1.373,-0.4219,-0.1817,0.4896,-1.1976,-0.349,0.5141,-0.8271,-0.8658,-1.4889,8.3189,0,-1.9665,3.5186,-1.9418,-0.3584,2.9656,0.6543,0.2853,1.631,2.3347,-1.1132,9.309,-1.8417,-0.9419,-1.4963,2.3702,0.7576,-3.3576,0.4211,4.8621,9.4665,0.1168,0.6207,-0.2721,0.9852,-0.8449,-0.1131,1.5811,0,-1.0435,-0.3266,2.6492,2.1669,5.9788,-0.7101,-0.3861,-1.252,2.1506,,0,0.1386,0.2121,4.22,-2.5797,0.463,9.1567,0,-0.404,1.8642,1.6357,-0.2049,-0.22,0.7018,-0.1413,0,-0.3966,-0.3221,-0.553,0.3235,0.4556,1.0152,0.7413,0.2721,0.9461,0.7339,0.8032,0.9234,0,0,0.3442,-1.1236,-0.194,1.1393,0.6897,-0.464,,-0.9245,0,-2.1599,0.8547,-3.2857,-0.3026,-0.5398,-0.1257,-0.4415,-0.4866,0.2413,-0.145,0.5168,-0.7817,0.1001,-0.6711,0,1.0657,-0.4706,0,-1.4306,2.7996,2.8348,-0.6456,0,0.4409,0.4619,-0.3656,0,-0.5333,-1.1472,-0.4474,1.1132,0,2.0685,-1.957,1.3951,-1.3606,1.7826,0.4494,0.4535,0,0.4049,0.4175,0.2967,0.7663,1.8597,-0.22,0.8559,-0.2146,0,-0.5682,-1.6118,-1.1684,0,-0.206,-0.1679,3.1281,0.3884,0.1074,0.2407,-0.132,-0.2946,0.5324,-0.995,-0.8647,-0.1446,-0.339,-0.3945,-1.5882,0.1485,-0.7344,0.2018,1900/1/0,###############################################################################################################################################################################################################################################################,0.8368,1.4889,-0.5556,0,1.3841,-0.3117
