t,1101,1102,1103,1104,1108,1109,1110,1201,1203,1210,1213,1215,1216,1217,1218,1219,1220,1225,1227,1229,1231,1232,1233,1234,1235,1236,1301,1303,1304,1305,1307,1308,1309,1310,1312,1313,1314,1315,1316,1319,1321,1323,1324,1325,1326,1339,1342,1402,1409,1410,1413,1414,1416,1417,1418,1419,1423,1432,1434,1435,1436,1437,1438,1439,1440,1441,1442,1443,1444,1445,1446,1447,1449,1451,1452,1453,1454,1455,1456,1457,1459,1460,1463,1464,1465,1466,1467,1468,1470,1471,1472,1473,1474,1475,1476,1477,1503,1504,1506,1512,1513,1514,1515,1516,1517,1519,1521,1522,1524,1525,1526,1527,1528,1529,1530,1531,1532,1533,1535,1536,1537,1538,1539,1540,1541,1558,1560,1568,1582,1583,1587,1597,1598,1603,1604,1605,1608,1609,1611,1612,1614,1615,1616,1617,1618,1701,1702,1707,1708,1709,1710,1711,1712,1713,1714,1717,1718,1720,1721,1722,1723,1725,1726,1727,1730,1731,1732,1733,1734,1735,1736,1737,1752,1760,1762,1773,1776,1783,1786,1789,1795,1802,1805,1806,1808,1809,1810,1817,1903,1904,1905,1906,1907,1909,2002,2006,2007,2008,2009,2010,2012,2013,2014,2015,2017,2020,2022,2023,2024,2025,2027,2028,2029,2030,2031,2032,2033,2034,2038,2049,2059,2062,2069,2101,2102,2103,2104,2105,2106,2107,2108,2109,2114,2201,2204,2206,2207,2208,2211,2227,2228,2231,2233,2241,2247,2301,2302,2303,2305,2308,2312,2313,2314,2316,2317,2321,2323,2324,2327,2328,2329,2330,2331,2332,2337,2338,2340,2342,2344,2345,2347,2348,2349,2351,2352,2353,2354,2355,2356,2357,2358,2359,2360,2362,2363,2364,2365,2367,2368,2369,2371,2373,2374,2375,2376,2377,2379,2380,2382,2383,2385,2387,2388,2390,2392,2393,2395,2397,2399,2401,2402,2404,2405,2406,2408,2409,2412,2413,2414,2415,2417,2419,2420,2421,2423,2424,2425,2426,2427,2428,2429,2430,2431,2433,2434,2436,2438,2439,2440,2441,2442,2443,2444,2449,2450,2451,2453,2454,2455,2457,2458,2459,2460,2461,2462,2464,2465,2466,2467,2468,2471,2472,2474,2476,2477,2478,2480,2481,2482,2483,2484,2485,2486,2488,2489,2491,2492,2493,2495,2496,2497,2498,2501,2504,2505,2506,2509,2511,2514,2515,2516,2520,2524,2527,2528,2530,2534,2535,2536,2537,2538,2539,2540,2542,2543,2545,2546,2547,2548,2597,2601,2603,2605,2606,2607,2608,2609,2610,2611,2612,2613,2614,2615,2616,2617,2618,2630,2633,2634,2636,2642,2645,2701,2702,2704,2705,2706,2707,2712,2722,2727,2731,2739,2748,2753,2801,2809,2812,2816,2820,2832,2834,2836,2838,2845,2849,2850,2851,2852,2855,2867,2880,2881,2882,2883,2884,2885,2886,2887,2888,2889,2890,2891,2892,2897,2901,2903,2904,2905,2906,2908,2910,2911,2912,2913,2915,2945,3002,3003,3004,3005,3006,3008,3010,3011,3013,3014,3015,3016,3017,3018,3019,3021,3022,3023,3024,3025,3026,3027,3028,3029,3030,3031,3032,3033,3034,3035,3036,3037,3038,3040,3041,3042,3043,3044,3045,3046,3047,3048,3049,3050,3051,3052,3054,3055,3056,3057,3058,3059,3060,3062,3090,3092,3094,3130,3138,3149,3164,3167,3168,3189,3209,3229,3231,3257,3266,3296,3305,3308,3311,3312,3321,3338,3346,3356,3376,3380,3406,3413,3416,3419,3432,3437,3443,3447,3450,3454,3481,3494,3501,3504,3515,3518,3528,3530,3532,3533,3535,3543,3545,3550,3557,3563,3576,3583,3588,3591,3592,3593,3596,3605,3607,3617,3622,3645,3652,3653,3669,3679,3686,3694,3701,3702,3703,3704,3705,3706,3708,3711,3712,3714,3715,4104,4106,4108,4119,4133,4142,4155,4164,4306,4414,4426,4438,4440,4526,4532,4536,4540,4545,4551,4555,4562,4564,4566,4572,4576,4583,4588,4720,4722,4736,4737,4739,4746,4755,4764,4766,4770,4771,4904,4906,4915,4916,4919,4930,4934,4938,4942,4952,4956,4960,4961,4967,4968,4976,4989,4994,4999,5007,5203,5222,5234,5244,5258,5269,5283,5285,5292,5306,5388,5434,5469,5471,5484,5515,5519,5521,5522,5525,5531,5533,5534,5607,5608,5706,5876,5880,6005,6024,6108,6112,6115,6116,6117,6120,6128,6133,6136,6139,6141,6142,6152,6153,6155,6164,6165,6166,6168,6176,6177,6183,6184,6189,6191,6192,6196,6197,6201,6202,6205,6206,6209,6213,6214,6215,6216,6224,6225,6226,6230,6235,6239,6243,6257,6269,6271,6277,6278,6281,6282,6283,6285,6288,6405,6409,6412,6414,6416,6426,6438,6442,6443,6446,6449,6464,6472,6477,6491,6504,6505,6515,6526,6531,6533,6552,6558,6579,6581,6582,6585,6592,6605,6606,6625,6655,6657,6658,6668,6669,6670,6674,6689,6691,6695,6698,6706,6715,6719,6742,6743,6753,6754,6756,6770,6776,6782,6789,6790,6792,6796,6799,6805,6806,6830,6834,6835,6861,6901,6906,6914,6916,6937,8011,8016,8021,8028,8033,8039,8046,8070,8072,8081,8101,8103,8104,8105,8110,8112,8114,8131,8150,8163,8201,8210,8213,8215,8222,8249,8261,8271,8341,8367,8374,8422,8438,8443,8454,8462,8463,8464,8473,8476,8478,8481,8926,8940,8996,9902,9904,9905,9906,9907,9908,9910,9911,9912,9914,9917,9918,9919,9921,9924,9925,9926,9927,9928,9929,9930,9931,9933,9934,9935,9937,9938,9939,9940,9941,9942,9943,9944,9945,9946,9955,9958
2023/12/1,-1.5862,-0.3604,-0.2587,-0.1759,-0.3328,0,0,0.5155,-1.3685,-0.8921,0,-0.1043,1.7652,-0.8439,-0.9132,0,0,0,0.2538,0,-0.1114,0.3478,0,0.3824,0.3376,1.2526,-0.1238,0,0.7605,0.2139,0.3683,0.6257,0.2903,0,-0.625,1.25,-0.102,0.4199,1.2073,3.305,4.5885,0.1604,0,9.531,-0.312,9.5035,0.8439,1.1373,-0.6369,0.6662,-0.4854,0,-0.4396,0,-0.7117,0.4435,0,-1.8997,0.7859,3.2033,-0.2608,0.1663,-0.1649,-0.6557,1.8073,0,-2.0673,0.8703,0,3.31,-0.9109,-0.7481,-1.9418,0.2656,-0.2999,0.6757,-0.5935,0.905,0,0,0,-0.1338,-6.1301,-0.3752,1.0929,0,0,0.7018,0,1.087,9.4665,-0.3333,0.4264,0.3011,0.3367,0,0.9615,-0.9683,1.25,2.0121,-0.8265,-0.8863,0.1726,-1.5958,0,1.77,2.0068,2.9816,2.1506,2.1398,0.4422,0,4.2742,-1.7475,4.1385,0,0.7538,-0.3472,0.3591,1.0861,0,0,1.4478,1.7046,0.1491,0.939,1.6173,7.9928,2.9754,0.4521,1.7739,0.4488,0.4124,0.5333,0.1741,-1.5544,0.7453,-0.4415,0.8889,0.7813,-0.5236,0,-1.4546,1.8519,2.7259,3.9688,0,0.9725,0.3096,1.1919,-0.5089,0.2442,-0.6636,-0.9524,0.8667,0,0.3706,2.2306,-0.9077,-0.1571,1.2848,0.464,0.2681,-1.0187,-0.5195,0,2.6536,-1.5319,1.6357,0,1.2685,0,4.7586,0.8584,1.3583,-0.3591,-0.292,1.2308,0.2545,1.501,3.4224,0,-2.0451,-0.2039,-0.6192,1.3072,-0.551,-0.1376,0.3578,0.1679,1.3334,0.3241,2.9437,0.3328,-0.7663,0.2882,1.8434,-0.4751,1.3072,0.2954,0.6431,0.5644,0.6403,0.6042,2.034,0,1.7022,2.0865,-0.2418,-0.3909,0.5161,0.6192,0.5286,0.7968,0.5994,0.9331,0,0,0.2751,-0.4386,1.2522,0.4082,0.3063,-0.1288,-1.3718,0,0.7585,-1.1759,-0.316,0.6376,0.2614,-0.3431,0.939,0.2597,2.9128,1.3643,-2.1353,-0.2312,2.6733,0.5249,1.2605,0.3591,0.6689,0,0,-1.8349,0.2714,1.6228,0.6459,0.9434,0,-1.6507,-0.8075,3.6076,-0.9901,-5.8209,0.4577,-1.796,-0.6678,-0.9825,7.6274,0.346,-0.692,-1.2331,-0.3478,-0.9144,-1.0071,-0.838,-0.8857,0.5613,-1.0212,1.907,1.9489,-0.8511,2.0363,-0.9993,-0.1878,4.5962,-1.067,-1.4076,0.4662,-3.4657,0.6953,-0.8942,-0.4132,1.2371,1.6394,6.9959,0.6557,1.0406,-0.7463,0.5312,-1.501,0.2639,-1.6129,0.8141,-0.1113,-0.6079,-1.4889,2.3408,1.2461,0.7207,2.2924,-2.8655,1.7978,0.6403,0.2825,-1.203,-0.6322,-1.1127,1.6598,1.4213,2.825,0.8837,-1.7485,0.6098,0.4175,-1.8597,0.4468,2.519,0.9026,-1.2883,0.2081,0.6079,1.355,0,-0.768,0.5249,0,0.6494,-1.087,-0.3834,0.885,0,0,-1.1458,-0.8696,3.024,4.6701,0.1657,-1.2793,-4.8427,0.7067,0,0.2554,-1.2077,-0.182,0.2114,-0.8785,0.4812,-0.3306,-0.5141,1.0772,-2.4591,0.2503,0.1365,-2.3867,0.2649,7.4865,1.6261,0,1.0036,0.5128,5.5484,0.4963,-1.6874,0,-0.7097,-1.5303,-0.2077,-0.7315,0.4228,-1.195,1.23,2.8868,0.3591,2.5318,0.9132,1.1561,0.6969,1.5106,-1.5053,-0.312,0.552,-0.2663,0.5426,0.5917,0.4515,0.314,0.4474,0.813,0.929,1.4275,1.3372,3.0772,-0.4819,0.4902,0.2345,1.377,0.3415,0.2981,0.2039,-1.6413,-0.367,5.5725,0.1257,0,0.1035,0.317,2.6907,2.8006,2.2076,5.3834,6.8924,1.356,0.3955,3.0483,0.2367,3.8133,9.4247,2.3642,2.1277,4.0908,0,2.6794,-0.641,1.0929,-0.4996,0.9606,1.4185,0.6223,-0.4598,-0.3884,0.4717,-1.1334,-0.2805,-0.319,-0.2281,0.2853,0,-0.2051,1.0734,0.8511,-1.1187,-0.5797,0.2805,1.1357,-0.317,-0.9132,0.6826,0.2002,0.3697,0.8265,0.7168,0.8333,-0.3384,1.1662,-0.2162,0,-0.2635,-0.5877,-1.3575,-0.936,-0.9725,-1.1881,-1.3766,0.3839,-2.1754,-1.6529,-0.7799,0.432,0.2642,-1.4733,-1.2716,-0.1029,0,0.2073,0.2628,-0.3656,0,0,-1.2579,-0.777,-0.3717,1.4118,-0.4773,0,-0.3656,-0.2743,1.6314,3.3902,-2.1391,-1.0515,0.4963,1.9934,3.8466,1.8988,0,-1.3878,-1.8019,1.1606,-0.7502,0.9479,0.4603,1.7301,1.9636,0,0.4988,-0.4819,0,0.6061,-0.1601,0,1.3774,-0.5249,-0.1959,1.4166,-0.4228,-0.5666,2.0918,0.4922,0,-1.467,-3.1078,0.2587,0.8097,-0.7639,0.6309,1.6228,0.6186,0.6079,3.9166,0,0.246,0.5811,-0.3419,-0.4024,0.4773,-2.054,3.5798,-0.2186,0.1671,0.2817,-1.8462,2.1455,9.4727,-0.8475,-0.823,3.2692,,1.6048,0.5369,1.0327,1.4108,-3.1469,-0.5714,1.1905,-0.4283,0,-1.0283,2.2677,0,0.1633,1.3867,-0.7705,0.8097,0.6969,-1.3845,0.2528,0.4024,0.8032,-0.8969,6.4437,-1.2195,-0.8723,4.7356,2.9942,0.396,-2.3223,0.7797,0.5988,-1.6568,1.2739,2.0854,0.9346,-1.227,0.1079,0.7802,-1.491,-1.957,-0.335,0.3322,1.2547,0.3373,3.774,-1.0063,1.0194,-0.1243,-0.4357,-0.3063,0.4874,2.9462,-1.582,-0.7762,-0.367,0.185,-0.464,0.7648,0.9569,0,-1.6883,-1.3836,-5.7007,-0.541,-3.8221,1.1759,2.9414,-0.5189,0,1.3755,-0.7663,6.6375,0,0.6768,1.0741,0,0.1402,0.2797,0.381,-0.489,1.187,-0.2497,-0.2389,-0.4338,-0.5797,0,0.9852,2.4829,1.5152,0,-0.7435,1.9418,-0.315,-0.2043,2.9468,0.905,2.0896,-0.6659,,1.6052,0.8658,0.9509,-0.2567,-1.4389,1.4889,-0.7692,1.3505,2.3811,-2.2141,,-1.0916,0.1467,1.0794,0.5362,0.6711,0,-0.3534,0.1231,-0.1172,0,-0.5764,1.8762,2.4477,-2.0907,3.0305,0.9877,0.1955,1.9955,-0.2706,-0.8969,0.7357,-0.5952,0,0.1347,-4.1964,5.0772,0,-0.5305,-4.3328,1.9494,1.2024,0.545,3.9695,1.3962,-1.0811,0.3306,1.5293,-2.3642,1.0222,0.1899,1.3857,1.2959,0.5333,2.5227,6.3128,0,1.9759,-1.4954,0.3241,0.1026,4.823,1.0363,0.4362,-1.3129,9.3988,1.085,0.4338,-0.6329,0.9732,-3.4847,0.312,0,0.7025,1.3668,0,-1.7242,0.936,-0.8354,-0.7339,0.3781,0,1.3343,-0.3831,1.6892,2.1506,-0.345,-0.3724,0.768,1.7325,2.6472,-0.2967,0.8876,0.3704,-1.9352,1.4052,-0.396,-0.4751,-0.3361,0.4773,-1.467,1.5385,-1.2579,2.6433,-1.3369,3.0867,0.9091,-2.1053,0.1231,-0.3088,0,0.4762,0,0,2.1225,1.0341,-0.936,1.0508,0.7246,-0.4219,9.5089,-0.4598,0.6743,-0.8511,-1.2423,2.1022,0,1.0828,0.3889,-0.8723,0.5977,-1.7805,0.7712,-1.6469,0.2134,-2.4617,-0.5175,-2.8988,4.567,-0.5522,0,4.0078,0,3.1416,0.4115,0.9259,0,-1.5221,-1.0363,1.1621,2.5247,0.978,1.1385,0.4124,-0.6369,-3.2365,0.6601,0,0.6826,-1.0753,,1.8201,0.9238,1.8623,-1.2552,-1.6751,-0.3559,-2.618,2.5766,1.0811,-1.195,0.464,-1.2048,1.3673,-2.3203,0.3552,-1.9725,-0.1254,-0.1117,-0.3945,,,,,-0.7585,1.0327,2.3488,-1.322,0.3565,0.3519,0.603,0.722,0.182,0.9302,0,0,0.1407,1.1429,1.303,0,0.432,-0.1278,0.7326,1.5066,-1.3115,9.4588,1.2409,-0.1388,1.3304,0,-1.9139,0.166,-1.2579,0.6246,0.5259,0,-1.501,0,-0.3868,1.7242,0.6336,0,0.1679,0.1702,0.1276,0,0.8712,0,0,0,-0.3241,-0.6231,-0.1854,0.311,-0.1523,-0.5464,1.1834,0.9901,-1.0724,-0.4057,0.7353,9.4834,-2.9375,2.9429,0.4932,-0.7435,-1.9747,-1.2975,0.318,-0.175,0,1.1338,0.6873,0,0,2.383,0.4158,-0.5046,-0.2642,-0.3617,0,-0.2448,0,4.7628,-0.201,0.6006
2023/12/4,-1.0227,0.4802,-0.7802,1.5721,0.6645,0.2751,0,0.5128,-0.197,0.5362,2.9853,-0.4184,0.1345,0.8439,0.2291,0.2574,0,0,0.2532,0.1461,-0.6711,-0.3478,0.1434,0.8866,-0.1124,-1.2526,0.2475,0.8772,0.7547,1.4847,0.1837,1.0341,1.1528,0.3008,0.313,0.3101,0.102,0,2.7615,0.7772,-2.8275,-0.1604,-1.087,9.5194,-0.4699,-5.6512,0.4193,2.0784,0.319,-0.266,0.848,0,-0.885,0.4141,0,-0.5546,0,-1.3793,0.5854,-0.379,0,-0.3328,0.8217,0,2.36,0.3738,1.6829,-1.0453,0.9346,-0.7001,0.1306,-0.1252,-0.2181,0.7926,1.194,2.0001,0,0,1.7392,0.2614,-0.4963,0.6671,-0.8658,0,-0.7273,0.4376,0.4435,0,0.5195,-1.91,7.905,-1.0067,0,1.1952,-0.8439,-0.5602,6.0343,-3.0738,-1.25,-0.3992,4.8593,4.4968,0.6873,-0.5376,-0.317,8.2469,2.3561,-0.4908,-2.8218,-0.75,1.3148,-0.1234,-1.2632,0.4796,-1.3606,0.3656,0.4994,0.6932,0.1791,-0.7746,-0.3752,0,4.0247,-0.2821,0,2.3096,-0.2677,-3.3476,-1.2015,-0.3012,0,0,1.227,2.6248,-0.1741,0.1305,2.2033,0.1474,2.0439,0.3884,-0.2628,0.6489,1.0929,-0.3063,0.1679,1.1606,-0.1986,0,7.1566,0.9434,0.7624,1.6929,0.6636,0.2389,1.7113,0.1688,1.8327,2.7558,-0.916,0.4706,-0.4264,0.2312,-0.134,6.922,0,-0.2225,1.1391,1.8692,1.0272,0.8811,-1.5526,0.1463,4.2129,1.695,1.6723,-0.722,0.8734,1.0142,0,1.2951,3.4898,1.0499,-2.5106,-0.2043,0.1035,2.5642,1.0989,0.6863,1.0657,1.0017,0.6601,0.3231,5.3505,1.6475,0.1921,-0.722,2.2574,0,3.6657,0.8811,0.2134,-0.1878,1.2685,0.7502,3.9479,1.8048,0.4211,1.173,-0.729,-0.6549,1.0243,1.0236,1.7422,2.0943,3.1375,1.2308,0.9885,-0.1854,1.3643,0.4386,-3.1019,6.5048,0.3053,0.2574,0.8253,1.4478,0.2516,-3.9479,-1.5949,-0.2121,1.8112,0.6849,-0.939,-0.7813,0,-0.8163,1.0022,2.7399,4.111,-0.7884,0.4167,-0.7194,-2.0203,-0.6061,0.4843,2.2884,0.2706,1.001,-1.0788,0.3125,2.1979,1.1035,1.2089,1.3038,0.4963,2.7996,-0.4577,0.8203,0.3344,0,1.3965,-0.8673,-0.1738,1.4779,1.0399,-4.0166,0.5048,0.5594,0,-2.8384,-1.18,2.7399,-1.0916,-0.8584,-0.6742,-0.2874,0,6.4294,-0.8378,-0.2581,1.3857,-1.0127,-0.2312,0,-1.8809,-0.4107,0.4057,2.4473,-2.4257,-1.8809,1.2407,-0.2653,-1.5238,0.1317,-4.15,-0.8141,0.2225,-1.0728,-1.2579,0.6406,1.5361,0.8937,-2.0029,-4.1549,-1.0073,-0.213,0.5626,0.4528,0.4219,-1.9775,-3.2058,0.4024,-4.2681,-0.5882,0.4062,2.4025,0.8299,-2.5931,0,1.1542,2.1588,1.2883,1.4448,-5.1825,0.2688,-1.796,0.22,0,0,1.2862,0.545,-0.1281,0.4396,1.1472,-1.1594,-2.5942,-0.4376,-1.2848,0.7576,-0.1657,0.4283,3.7458,0,1.6767,0,1.0876,2.5181,-1.4894,-0.2946,-1.1263,-0.9983,0.1717,0.1784,-0.2077,-0.627,0,0.6421,-1.0638,4.8009,5.6441,0.541,-0.2857,-0.2561,0.4488,-0.2478,-1.7163,-1.1976,-2.4515,-0.8338,-0.2081,-0.7369,-0.6349,-0.9885,0.6094,9.309,0.3578,0.3565,-1.5707,0.2296,2.9087,-0.15,0.6048,1.2423,0.7313,0.2663,0.6473,-0.5917,0,-0.6289,-0.4474,-2.8749,1.5728,-1.2678,1.6934,2.5198,3.4814,0.4878,0,-0.1711,1.2423,-2.7151,0,-0.4739,-0.2454,-10.4157,0,0.5348,1.2333,0.1054,0,9.4368,3.4338,9.3975,9.3905,3.799,1.1773,4.1838,2.1053,9.4073,9.4079,9.3609,1.877,7.6161,0,9.4886,1.278,2.1506,0.1668,1.5181,4.1385,5.1975,1.373,0.3884,0,-0.1037,1.3947,0.6369,1.3606,-0.1426,0.1641,0.2051,2.1128,-1.1935,0.7472,1.443,0,-0.3771,0.317,-0.9217,0.3396,-0.4008,-0.3697,0.4107,0.3565,0,0,-0.7273,0.432,-0.2743,0.7884,0.3922,-0.2281,0.936,0.4334,-1.6065,0,0.9533,0.9015,0,0.1118,0,0.7884,-0.1857,0,0,-0.5742,1.0299,0,0.3656,0.8368,1.2063,0.541,1.2403,0.5571,1.6223,1.8958,-0.2203,0,0,0.3231,-1.4389,-1.3058,0.8421,-0.4963,3.7448,2.0748,1.2461,1.1429,-1.4074,-4.0478,3.774,-0.1507,0.2356,-0.5757,-1.3817,-0.2782,0,-0.8996,-0.849,0,0.1509,0.1601,1.0811,-3.0558,0.1753,0.7813,-2.8536,-3.011,0.5666,-0.639,-0.4922,-3.543,1.467,1.5038,2.0461,0.603,0,0.939,-1.0111,1.0225,3.8638,5.4717,0.4338,0.2454,-2.4635,0.1711,0.8032,0.4751,-0.6506,-2.4473,-0.2191,-1.5139,0.2809,-2.3885,-0.9479,-2.36,-0.213,-0.6218,1.1628,,1.9705,-0.2681,0.3419,-1.6296,-2.0673,-0.2869,0,-0.8621,0,0,1.7778,-2.2618,0.3257,-0.7443,-0.1106,-1.2171,3.9488,-0.8912,0,0.4008,0.2663,0.4494,0.1521,-2.1706,2.2278,-1.1227,-1.7858,4.634,-3.1322,0.5808,-1.2012,-1.6848,0.7566,-0.5644,-1.878,-1.8692,-1.8509,0.5168,-0.2148,-1.9961,0.6689,-0.166,-1.5076,-0.6757,-2.6492,-1.1443,0.2026,0.3724,0,0.6116,1.1281,-0.3231,-3.241,0.5181,2.8988,0.553,0.7722,0.9479,2.8171,0,-3.3471,0.3091,2.2928,0.541,0.1854,0.9519,-0.363,1.9578,1.5504,0.6807,0.2195,-8.6178,0.5731,-0.5072,0,1.2987,5.848,0.6959,0.9461,1.7814,1.4642,-0.2503,-0.4796,0.4338,0.9643,-0.2642,1.9418,3.4809,0.7491,0.995,0.3724,1.3889,-1.9109,1.4213,-0.9116,0.8969,-3.6094,-0.8949,,0.318,0,4.3217,0.6406,-1.7053,4.338,0,-0.122,-0.1963,0.5952,,-0.2442,0.4389,-0.6154,0.1336,0,0.1676,-0.8889,-0.4932,1.2813,-0.9001,-0.5797,-1.4982,0.5168,2.2055,2.6511,-1.1118,1.9343,-1.5314,-1.0899,-0.542,-0.4197,0.8915,-1.9705,0.9377,1.0657,-3.0153,0,-1.8792,-1.487,-1.1651,1.1881,-0.545,6.2315,-1.2206,0.6501,0.3295,-0.6768,3.2944,1.5139,0.1896,-1.8519,-0.4301,0.3981,4.6924,9.424,1.071,0.2172,0.7505,0.6452,1.0204,0,1.1713,-0.1089,2.6088,1.4599,0.7168,0,1.5748,0,-2.1506,0,0,0,1.5713,1.2357,0.4338,2.1506,1.8288,0.551,-0.3781,2.0291,-1.0363,0.1918,0.5013,-0.569,-0.3462,-0.7491,-0.6579,2.8224,-1.1679,0.7402,0.1472,0,0.1149,-0.9346,0.396,0,-1.1854,-2.8988,0.4914,-1.5385,-3.4338,0.4338,-1.6283,0.3035,0.226,-2.1506,0.1229,1.5346,0.3536,-2.0397,0,2.174,4.5785,0,5.192,-1.7575,-1.2716,-0.8493,-0.3324,1.373,-1.4895,-2.2473,2.1979,-0.8955,0.1162,0.3072,-1.1711,1.9827,0.2381,-0.6006,-4.8534,0,-1.9376,-3.0577,0.9038,0.6897,-3.3286,0.5522,5.1112,-4.7541,0,-0.3442,0,-6.1777,-0.8368,-1.0794,1.8065,-1.1621,-5.4067,0.4854,0.5644,-0.4124,2.3679,-2.8359,-0.4946,2.6433,0.3396,2.8421,,-0.1003,3.7229,0.7353,-0.2107,0.3373,0.5333,1.579,1.8898,1.5412,-1.5419,-0.464,-1.5267,-4.2882,0.4684,-0.7117,-0.3992,1.1229,0.2232,0,,,,,0,-0.1714,1.5944,-0.572,2.8072,0.9324,0.4,0.2874,0.905,-1.3048,0.2418,0.1246,1.2579,0.7547,-1.303,0,-1.3015,0.2554,2.1661,2.7652,0,-10.4559,0.7817,-0.5571,0.8772,-0.1702,-0.9709,0.6612,-0.8475,4.5047,0,-0.5525,2.0581,0.4228,0.3868,0.4264,0.4202,1.6,-0.3361,0.678,0.7624,0.1963,0,3.5091,2.7946,0.8097,0.8084,0.4158,1.656,0.9274,-0.3053,-0.5495,0.4402,-0.4938,2.1334,-2.4693,-0.4896,4.0441,1.6129,-2.1224,0.4908,0.1864,0.2845,-2.8384,-0.6369,0,0,-0.452,1.3606,-0.7566,-1.1511,1.2481,1.6461,-0.3378,0,2.5046,0.9662,-0.2454,3.7016,-0.4662,7.3677,2.367
