code,name,ROA_now,CFO,CFO-NI,NCL_chg,CR_chg,CE_chg,ROA_chg,MR_chg,ATO_chg,return,annual_return
1305,華夏,0.01,19354,-0.924206882,0.166745663,43.88,0,0.04,14.67,-0.15,5.0281,21.68079429
1307,三芳,0.01,147937,-0.052129452,-0.059347379,-19.67,0,-0.03,7.74,-0.03,4.9065,21.11825121
1308,亞聚,0,-9412,-0.649381612,0.104632088,40.35,0,-0.09,-13.01,-0.18,0.9967,4.046801693
1309,台達化,-0.01,107740,-2.479579225,-0.304470223,-63.53,0,-0.05,-6.93,-0.26,1.768,7.261769794
1310,台苯,0,-187042,14.82821359,-0.00795925,-1.74,0,0.05,2.87,-0.37,3.3883,14.25772627
1312,國喬,0,-54947,-0.568907893,-0.023971951,-94.2,0,0.01,-0.39,-0.05,0.7257,2.93455158
1313,聯成,0,-1362310,-42.27211585,0.027341159,-1.71,0.00037239,0.02,2.37,-0.17,-1.0112,-3.983861019
1314,中石化,-0.01,-2313613,1.276557474,0.036395998,4.14,0,0.02,-6.26,-0.03,0.9402,3.81417179
1315,達新,0,169577,4.972072548,-0.026965927,-308.83,0,-0.06,-1.78,-0.04,0.9712,3.941761082
1316,上曜,-0.01,-223625,2.782304986,-0.190651395,-2.84,0.0000726,-0.02,-14.49,-0.1,-0.9052,-3.57193279
1319,東陽,0.02,1079432,1.055814255,-0.05170135,11.78,0,-0.04,2.96,0.03,4.1071,17.46849263
1321,大洋,0.01,-436176,-6.199814027,0.092600592,1.46,0,0,6.54,-0.08,-0.1423,-0.567986195
1323,永裕,0.01,138533,2.171252633,-0.008843513,-51.35,0,-0.04,-2.58,-0.09,-0.4736,-1.880984623
1324,地球,0.01,53,-0.991579282,-0.061061286,-22.94,0,0,4.48,-0.03,-1.2759,-5.006752927
1325,恒大,0,32412,-13.38044309,-0.018802975,525.75,0,0,-2.82,-0.03,1.2966,5.288145043
1326,台化,0,-5856246,3.70093485,-0.000497645,-11.01,0,-0.02,-1.65,-0.07,0.0405,0.162098442
1339,昭輝,0.01,182109,1.438426416,-0.047905084,-18.58,0,-0.05,2.29,-0.03,1.4266,5.829676755
1342,八貫,0.03,209653,1.01639833,-0.094267353,-153.35,0.026677671,-0.13,-0.71,-0.14,3.8884,16.48452438
1402,遠東新,0,6447328,1.617931042,0.04914741,9.33,0,-0.02,-0.71,-0.04,-1.2614,-4.950932491
1409,新纖,0,-3894771,-32.96496368,-0.018460561,-1.08,0,-0.02,-2.86,-0.03,0.8935,3.6221865
1410,南染,0,-7040,0.676589664,-0.001413428,-484.75,0,-0.05,-15.98,-0.12,1.8784,7.727966732
1413,宏洲,-0.01,-60976,0.747263453,-0.021221343,-9.14,0,-0.05,-10.99,-0.43,-1.1665,-4.584989726
1414,東和,0,-66122,4.015321602,-0.000834748,-21,0,-0.03,-22.62,-0.03,0.0031,0.012400577
1416,廣豐,0,86899,-15.04314803,0.005610208,-102.35,0,-0.02,3.7,0.01,-0.4902,-1.946429297
1417,嘉裕,0,129088,13.36385891,1.629043697,51.37,0,0.01,5.8,0.05,1.26,5.136058671
1418,東華,-0.01,-26468,-0.057071607,4.250219176,5634.23,0,0.02,64.94,0,3.4854,14.68756464
1419,新紡,0,-105169,-2.402702198,-0.00381521,6.05,0,-0.03,0.76,0,2.0485,8.449237235
1423,利華,0.01,63351,1.167550553,-0.051204004,-333.29,0,-0.01,-17.79,-0.01,0.8619,3.492428961
1432,大魯閣,0,-9112,-1.777142857,-0.010780748,-12.82,0,0.01,4.49,0.02,-0.605,-2.398126944
1434,福懋,0,564665,6.557585492,-0.000196751,-42.25,0,-0.04,-0.36,-0.04,-1.3602,-5.330794561
1435,中福,-0.01,40852,-5.765193048,-0.00000556,-146.94,0,0.17,3.72,0,0,0
1436,華友聯,0,-590866,13.46499217,0.232078682,-2.7,0.003587167,-0.05,12.09,-0.28,0.9286,3.766458913
1437,勤益控,0.01,38099,-0.586307617,-0.007897395,-29.44,0,-0.03,1.36,-0.02,2.1284,8.78928245
1438,三地開發,0,140480,6.027162223,-0.000117695,3.61,0,-0.04,-56.99,0.04,0.8285,3.355412683
1439,雋揚,0.01,1456,-0.974247864,-0.004715075,-8.13,0,-0.03,4.96,-0.05,-0.6387,-2.530427792
1440,南紡,-0.01,-738286,0.559773435,-0.050917572,-17.26,0,-0.03,-12.25,-0.01,0.6514,2.631170059
1441,大東,-0.06,576,-1.004355124,-0.164670154,-1.93,0,0.06,-14.91,-0.12,-0.7407,-2.93004406
1442,名軒,0.01,532015,2.507320997,-0.04643209,-48.6,0,-0.02,10.85,-0.02,2.5901,10.76991248
1443,立益物流,0,74893,1.690218758,-0.228969942,-14.18,0,-0.02,8.97,-0.03,-0.5076,-2.014992783
1444,力麗,0,780220,-9.9944089,0.060643992,-2.82,0,-0.03,-9.46,-0.15,1.372,5.601979636
1445,大宇,0.01,-59666,-4.753286784,-0.00723344,110.2,0,0,8.35,0.03,-1.219,-4.787564687
1446,宏和,0,-55252,3.27547783,-0.004415597,-78.26,0,0.01,0.05,0,2.6504,11.03057378
1447,力鵬,0,53092,-1.563286439,0.027155707,1.45,0,0,-0.55,0.29,0.5201,2.096686589
1449,佳和,-0.01,101877,-3.223611839,-0.02368528,-4.3,0.001144182,0.01,2.81,0,0.0811,0.324794846
1451,年興,-0.02,215879,-2.012503928,-0.163085321,-18.79,-0.001161159,-0.07,-18.22,-0.28,-0.0485,-0.193858911
1452,宏益,0,73611,-6.507332037,-0.010167912,-377.08,0,-0.05,-10.59,-0.24,1.4877,6.084917037
1453,大將,0,10164,-2.256210604,-0.008171485,-13.78,0,0.01,93.33,-0.13,-0.2969,-1.182321484
1454,台富,0,-18998,4.075607801,-0.06802003,-12.17,0,-0.02,-1.3,-0.16,0.8674,3.515004578
1455,集盛,-0.01,-225317,3.213265268,4.357983973,82.14,0,-0.01,-1.05,-0.17,1.4468,5.91400959
1456,怡華,-0.01,-118097,0.95680342,-0.011179537,-1.95,0,0,12.2,-0.02,-0.3299,-1.313084309
1457,宜進,0,79955,-2.25679839,0.029897101,-13.29,0,-0.11,-8.16,-0.09,-0.5698,-2.259793571
1459,聯發,-0.02,55117,-1.716484459,-0.154502778,1.72,0,-0.02,-18.56,-0.13,0.5472,2.206831299
1460,宏遠,0,749647,83.29630046,0.008588033,8.58,0,0,3.61,-0.13,3.8396,16.2658112
1463,強盛,0,-41091,3.803156049,-0.010209455,14.05,0,-0.04,-14.07,-0.05,1.3493,5.507422564
1464,得力,0,393973,4.685692432,0.001551222,9.48,0,-0.02,3.12,-0.08,-0.6422,-2.544160522
1465,偉全,0,17899,6.211522965,-0.022448057,-24.05,0,-0.06,-2.36,-0.05,-0.7288,-2.883485592
1466,聚隆,-0.02,81566,-2.063275628,0.211145416,34.39,0,0,-8.97,-0.2,0.3965,1.595457694
1467,南緯,-0.01,-184109,0.593368932,-0.013571823,-4.98,0,-0.01,-8.06,-0.22,1.222,4.978329187
1468,昶和,0,62991,-392.2484472,-0.427093765,-6.2,0,0.01,10.59,-0.08,-1.0134,-3.992396468
1470,大統新創,0.02,49007,1.504574028,0.013354419,-66.88,0,-0.05,1.95,0.1,-2.9908,-11.43712786
1471,首利,0.01,35487,2.003046458,-0.06088172,28.67,0,0.07,11.87,-0.04,-5.953,-21.76883706
1472,三洋實業,0,33832,3.396621183,-0.001797438,3.95,0,-0.01,2.58,-0.08,-0.2287,-0.911666561
1473,台南,0.01,344532,3.472757014,0.023116417,8.49,0,-0.05,1.15,-0.11,-0.3942,-1.56750086
1474,弘裕,-0.01,-29307,0.230766,-0.053295194,-14.7,0,-0.03,-4.82,-0.14,1.2223,4.979573724
1475,業旺,0.05,31031,-0.526150228,-1,57.25,0,-0.19,-0.88,-0.06,1.7493,7.182953572
1476,儒鴻,0.02,643640,-0.221577743,-0.235333466,-83.85,0,-0.18,0.51,-0.49,-0.4114,-1.635472826
1477,聚陽,0.04,1642097,0.791737545,-0.060115648,-53.74,0,-0.11,-0.5,-0.12,5.9324,25.92595322
1503,士電,0.02,808297,-0.002823883,0.003808179,3.17,0,-0.03,2.05,0.06,1.5137,6.19366984
1504,東元,0.01,623715,-0.47730343,0.055986478,-20.23,0,-0.03,1.74,0.01,0.2844,1.142462209
1506,正道,0,20363,1.121366809,-0.013099354,65.61,0.07532908,0,-1.65,-0.06,0.5962,2.406212162
1512,瑞利,0,12751,100.1984127,-0.012077488,-0.43,0,0.04,18.97,0.2,-8.0064,-28.38063633
1513,中興電,0.02,1685025,1.270442777,-0.04983497,-1.98,0.000400306,-0.04,1.46,0.06,8.525,38.71364313
1514,亞力,0.01,-659653,-5.502443519,-0.033323181,-0.07,0,-0.04,0.34,-0.12,0.923,3.743430998
1515,力山,-0.01,-126648,0.682135742,-0.126708393,-4.6,0,0.03,3.08,-0.13,1.1373,4.627397167
1516,川飛,0.02,-230142,-23.11415393,#DIV/0!,2259.32,0,-0.05,-0.07,0.13,-0.2533,-1.009356843
1517,利奇,0,183665,-46.92773193,-0.038098532,133.03,0,-0.11,-7.9,-0.46,0.9211,3.735618826
1519,華城,0.02,-249778,-2.237707314,-0.200486241,-16.55,0,-0.01,7.55,-0.21,2.4812,10.30032916
1521,大億,0.01,59075,2.098772556,-0.032804399,5.78,0,-0.02,2.03,0.02,0.342,1.375033854
1522,堤維西,0.01,975006,3.445829609,-0.115713556,-6.94,0,-0.03,2.71,-0.03,4.184,17.81595562
1524,耿鼎,0.01,123934,1.851810944,-0.01756199,9.36,0,-0.05,-0.22,-0.01,-1.5269,-5.969133088
1525,江申,0.03,63264,-0.671797426,0.015684152,30.81,0,-0.01,3.05,0.05,-0.6603,-2.6151552
1526,日馳,0.02,-85915,-2.898715994,0.220281296,34.65,0,-0.12,-1.8,-0.28,2.367,9.809497356
1527,鑽全,0.02,121962,0.43953826,-0.101190345,49.26,0,-0.12,-4.98,-0.15,0.2612,1.048900659
1528,恩德,0,-68481,-8.252038547,-0.096182361,2.99,0,-0.03,-0.75,-0.03,8.8,40.12498575
1529,樂事綠能,0,-17260,-2.717242065,0.076592561,-19.59,0,-0.02,-20.93,0.12,0.8668,3.512541604
1530,亞崴,-0.01,51529,-2.227611674,-0.048731025,2.59,0,-0.06,-11.9,-0.16,-0.2684,-1.069285415
1531,高林股,-0.01,133700,-6.276034884,-0.009717263,180.4,0,-0.05,-1.15,-0.22,2.0933,8.639802551
1532,勤美,0,-679707,16.54082581,-0.023968911,-1.56,0.00000824,-0.02,-3.21,-0.06,2.769,11.54459282
1533,車王電,-0.01,-69426,-0.165593,0.025805465,-14.37,0,0,-8.62,0.02,3.0811,12.90578052
1535,中宇,0.01,-57629,-1.669178695,0.005613977,4.84,0,-0.05,-0.29,-0.12,2.7639,11.52245248
1536,和大,0,30459,-0.612791274,-0.008131079,-1,0,-0.02,-3.76,-0.03,0.502,2.023170906
1537,廣隆,0.02,227447,0.895123191,0.037411793,53.71,0,-0.13,-1.96,-0.34,0.7839,3.172663013
1538,正峰,-0.03,-9838,-0.350884138,-0.044880859,242.55,1.237864794,0.07,-0.68,-0.37,3.1724,13.30631956
1539,巨庭,0,98274,-32.25763359,-0.049883944,-2.52,0,-0.11,-3.62,-0.37,-1.1789,-4.632865132
1540,喬福,0.01,27220,1.19693301,-0.173973881,-12.39,0,-0.07,-3.84,-0.01,-1.9612,-7.617024229
1541,錩泰,0.01,121329,2.904141326,-0.048422126,0.37,0,-0.07,5.46,-0.26,1.3687,5.588229507
1558,伸興,0.01,871128,9.977606956,-0.195744438,23.89,0,-0.03,1.04,-0.16,-1.883,-7.321916701
1560,中砂,0.02,309149,0.735076554,-0.005060555,-5.25,0.002268779,-0.12,-8.57,-0.06,-2.2054,-8.534039634
1568,倉佑,0.01,30233,0.036796982,-0.095650992,-6.32,0,-0.05,2.26,-0.1,-1.9152,-7.443517058
1582,信錦,0,123665,-61833.5,-0.033005108,7.9,0,-0.04,0.43,-0.19,0.9924,4.029083385
1583,程泰,0,173689,166.4918033,0.092629099,10.8,0,-0.06,-6.07,-0.14,1.1347,4.616638694
1587,吉茂,0,21320,3.514080034,-0.080151816,-4.92,0,-0.04,-2.94,-0.14,0.099,0.396588448
1597,直得,0.01,-24254,-1.652919482,0.010259537,-38.98,0,-0.08,-0.7,-0.12,-0.9571,-3.773787433
1598,岱宇,-0.01,106407,-2.202869061,0.056754385,-0.22,0,0,2.99,0.17,0.0906,0.362892799
1603,華電,0.01,-487426,-8.410280189,-0.00115564,-5.66,0,-0.03,-0.86,-0.02,9.4168,43.32964891
1604,聲寶,0.01,154675,-0.17235641,-0.009380976,-13.21,0,-0.04,2.78,0.01,0.3489,1.402920876
1605,華新,0.01,3535360,0.933087535,-0.03821774,-11.68,0,-0.04,-0.49,-0.02,3.0829,12.91366696
1608,華榮,0.01,255398,0.887335393,-0.007829831,8.72,0,-0.03,3.46,-0.05,0.8846,3.585628528
1609,大亞,0,1843232,46.1849273,0.00729721,-3.95,0,-0.01,3.79,-0.12,7.6152,34.1202853
1611,中電,0,25417,0.025044362,0.071855702,18.01,0,-0.02,1.67,-0.04,0.3188,1.281310977
1612,宏泰,0.01,-29593,-1.24206755,-0.085628176,128.52,0,-0.04,3.97,-0.09,1.042,4.233599565
1614,三洋電,0.01,87848,0.747940626,-0.026173632,-84.54,0,-0.04,-0.46,-0.09,1.4233,5.815904396
1615,大山,0.02,81565,-0.136987896,-0.013797679,0.57,0,-0.08,1.14,-0.12,-0.4196,-1.66786567
1616,億泰,0.01,18636,-0.540543872,-0.007232348,4.51,0,0.01,2.44,-0.08,-0.9434,-3.720534846
1617,榮星,0,62471,-6.929290053,-0.029755855,-16.18,0,-0.01,2.53,-0.22,2.949,12.3281302
1618,合機,0.01,-66283,-1.879691564,0.012200181,-128.32,0,-0.03,2.78,0.03,0.2903,1.166266238
1701,中化,0.01,118729,0.136815396,-0.173365102,-11.04,0,-0.03,1.42,-0.01,-2.013,-7.812116246
1702,南僑,0.01,668715,3.014618479,-0.046524859,-16.56,0,-0.02,-0.76,0.01,-0.9055,-3.573100491
1707,葡萄王,0.03,82758,-0.798530572,-0.031214609,19.59,0,-0.12,-1.4,-0.12,-1.3612,-5.334633489
1708,東鹼,-0.01,-73557,-0.465556952,-0.041413539,-25.35,0,-0.1,-34.23,-0.14,-0.5368,-2.129972535
1709,和益,0.01,-291087,-5.054927145,0.006965436,28.15,0,-0.07,-5.98,-0.09,-0.6304,-2.497855802
1710,東聯,-0.01,142930,-1.577445954,-0.042028512,3.63,0,0.05,2.87,-0.04,-0.4582,-1.820241601
1711,永光,0,134478,1.952705076,0.049031291,-3.75,0,-0.03,-1.86,-0.06,0.8462,3.428006149
1712,興農,0.02,137437,-0.611227246,-0.013240274,-16.03,0,-0.09,-0.5,-0.16,2.083,8.595967328
1713,國化,0.03,16745,-0.814648779,-0.003690994,222.85,0,-0.07,-3.98,-0.03,0.0355,0.142075633
1714,和桐,0.01,90236,-0.564485458,-0.254531336,-28.3,0,-0.02,0.4,-0.06,0.7027,2.840566275
1717,長興,0,2116095,14.5695965,-0.063024465,-18.91,0,-0.04,-2.87,-0.17,-1.43,-5.598471501
1718,中纖,0,-931212,-2.421643449,0.020588975,-0.27,0,0,-2.44,0,-0.0151,-0.060386321
1720,生達,0.03,245942,-0.156348942,-0.041112027,-23.83,0,-0.08,3.14,-0.02,3.6874,15.58565491
1721,三晃,-0.01,129653,-3.34259025,-0.069347197,15.48,0,-0.03,-9.02,-0.16,0.0315,0.126059548
1722,台肥,0.01,1218968,1.35665497,-0.00160061,-17.25,0,-0.03,-0.78,-0.02,-1.641,-6.404187495
1723,中碳,0.03,267558,-0.178599716,-0.265584167,3.79,0,-0.13,0.11,-0.11,-3.1058,-11.85633075
1725,元禎,0,42125,1.500296771,0.003619193,-12.8,0,-0.04,0.16,-0.24,1.0188,4.137901271
1726,永記,0.02,445854,1.128628447,-0.255313794,70.76,0,-0.05,1.34,0,-1.3334,-5.227867796
1727,中華化,0.01,87149,4.240153929,0.192513848,42.49,0,-0.01,-2.28,-0.22,-5.0711,-18.79293885
1730,花仙子,0.03,82081,0.014648438,-0.455338232,41.54,0,-0.08,0.84,0.03,0.1558,0.624657932
1731,美吾華,0.02,38444,-0.269125475,0.149904986,-31.35,0,-0.04,0.02,0.05,-0.2,-0.797603198
1732,毛寶,0,-48176,21.05860806,-0.032918351,79.94,0,-0.01,-1.49,-0.03,0.5373,2.166583606
1733,五鼎,0.01,-39273,-2.098606915,-0.030778735,-20.16,0,-0.07,5.05,-0.16,1.2128,4.940168749
1734,杏輝,0.01,-67209,-1.961185876,-0.010302595,26.89,0,-0.01,-0.95,0.05,-1.1799,-4.636725267
1735,日勝化,0.01,162043,6.911483254,-0.023021232,1.38,0,0,6.89,-0.16,1.1765,4.789702433
1736,喬山,-0.02,-610920,-0.052699153,1.395472455,40.35,0,-0.03,3.04,-0.15,-2.2896,-8.848637508
1737,臺鹽,0.01,71677,-0.309270502,-0.008988108,21.21,0,-0.04,2.71,-0.01,-2.4461,-9.431214289
1752,南光,0.02,-399,-1.004824084,-0.007399172,13.2,0,-0.06,-0.3,0.09,-1.8015,-7.013603969
1760,寶齡富錦,0,-46516,2.363899335,0.088258667,-22.4,0,-0.09,-1.61,-0.26,-1.2012,-4.718918307
1762,中化生,0.03,18688,-0.889129493,0.037724159,-42.81,0,-0.07,0.13,0.17,-3.9446,-14.86911672
1773,勝一,0.03,547039,0.488104176,-0.030771569,-3.57,0,-0.11,1.63,-0.21,1.5649,6.408073639
1776,展宇,0,20300,2.114452286,0.28252818,41.94,0,-0.01,-0.33,-0.09,-0.6138,-2.432687331
1783,和康生,0.02,24264,-0.207706122,0.026501767,52.38,0,-0.08,5.73,-0.06,-2.8222,-10.81983911
1786,科妍,0.01,44669,0.410184367,-0.077191424,70.84,0,-0.04,0.24,-0.03,2.1876,9.041746113
1789,神隆,0,196852,3.688403553,-0.033501563,-51.71,0,-0.03,-0.71,-0.06,2.9827,12.47528334
1795,美時,0.04,54231,-0.95559924,0.116672069,26.79,0,-0.05,6.5,0.02,-5.1127,-18.93519242
1802,台玻,-0.01,-320471,-0.64911691,-0.179918381,-8.28,0,0,-10.9,-0.04,4.1679,17.74314608
1805,寶徠,-0.01,-9947,-0.331114249,-0.0007457,-12.52,0,0.05,-4.42,-0.24,3.8209,16.1820827
1806,冠軍,0,60234,-2.794922224,-0.005494723,21.1,0,0.01,-3.82,-0.03,2.7167,11.3177022
1808,潤隆,0.02,851014,-0.00429515,-0.001580214,-0.1,0,0.01,13.85,0.19,11.8321,56.41050596
1809,中釉,-0.01,59201,-3.36123963,0.589338706,26.98,0,-0.01,-5.08,-0.13,4.4923,19.21671603
1810,和成,0,-36076,1.570064829,-0.080512625,-5.44,0,-0.02,-2.02,-0.03,3.7775,15.98793522
1817,凱撒衛,0.01,21668,-0.37717735,-0.05937873,115.86,0,-0.09,0.71,-0.23,0.1458,0.584476699
1903,士紙,0,-10868,-0.704866391,0.031220259,-20.78,0,-0.03,-2.24,0,1.8518,7.615501603
1904,正隆,0.01,1003503,1.848093614,-0.049713126,-16.74,0,-0.03,0.72,-0.05,2.6705,11.11756302
1905,華紙,0,-608478,4.056954083,-0.744978636,-143.66,0,-0.02,-4.82,-0.07,4.8996,21.08638918
1906,寶隆,-0.01,245937,-7.358575935,-0.037090284,-4.17,0,-0.05,-0.69,-0.12,0.6465,2.611185995
1907,永豐餘,0,-595782,-9.89651774,-0.501659936,-79.27,0,-0.01,-1.72,-0.08,-1.2102,-4.753631788
1909,榮成,-0.01,330877,-1.507475391,-0.049952451,-6.01,0,0,-1.84,-0.12,-0.5988,-2.373772068
2002,中鋼,0,7263801,-60.06057452,-0.111124545,-12.88,0,-0.03,-3.39,-0.12,-1.9257,-7.483143464
2006,東和鋼鐵,0.02,1817049,0.636575623,-0.482386709,-13.74,0,-0.05,2.57,-0.1,0.4532,1.82516069
2007,燁興,-0.01,-246214,0.687021227,-0.025343873,-1.02,0,0.05,-0.84,-0.09,-0.1332,-0.531736411
2008,高興昌,0.01,41933,-0.308766319,-0.05143165,0.96,0,-0.01,2.15,-0.06,-1.012,-3.986964885
2009,第一銅,0,-20418,4.450613988,0,2.03,0,-0.03,4.11,-0.01,-3.5543,-13.47701815
2010,春源,0.01,1099337,4.247106385,-0.036478521,2.81,0,-0.02,2.72,-0.16,-0.0136,-0.054388903
2012,春雨,0.01,505287,5.605576908,-0.000518765,-20.95,0,-0.04,0.49,-0.22,0.4128,1.661452397
2013,中鋼構,0.01,1954,-0.979769744,-0.009231292,-0.83,0,-0.03,-0.94,0.05,0.5284,2.130411485
2014,中鴻,0.01,1112614,1.817878589,-0.159328082,1.22,0,0.04,9.07,-0.13,-0.7421,-2.935520426
2015,豐興,0.02,834504,0.414643739,-0.028065236,-124.19,0,-0.1,-0.31,-0.13,-1.5681,-6.126400041
2017,官田鋼,0,85187,-3.038795682,0.035594326,5.46,0,-0.03,-13.49,-0.07,1.6441,6.740368839
2020,美亞,0.02,-16421,-1.117276103,-0.027940074,-2.91,0,-0.04,6.82,0.04,2.1487,8.875804161
2022,聚亨,0.01,336830,2.377114268,2.662442802,-5.2,0,0.01,7.67,-0.2,-0.0497,-0.198651844
2023,燁輝,0,-262422,11.87392072,0.032268439,4.73,-0.004651156,-0.01,-1.99,-0.14,-0.6666,-2.639856952
2024,志聯,-0.01,45922,-4.3753767,7.411555149,85.13,0,-0.03,-8.26,-0.1,1.0016,4.066995083
2025,千興,-0.01,-138151,8.781294251,0.000546847,3754.28,0,-0.13,2.77,-0.34,-0.709,-2.805981448
2027,大成鋼,0.01,4290244,0.986774116,0.083966198,43.88,0,-0.08,-5.9,-0.1,-0.8895,-3.510808272
2028,威致,0.02,866279,3.92747119,-0.172002961,11.37,0,-0.07,0.11,0.07,0.6753,2.728685196
2029,盛餘,0.02,199886,0.228276299,-0.017525785,-288.76,0,-0.03,2.09,-0.07,-1.017,-4.006362339
2030,彰源,0.01,385221,1.676763044,0.201494007,22.2,0,-0.05,-1.49,-0.16,0.2722,1.093253643
2031,新光鋼,0.01,346807,-0.067352065,0.080625348,7.09,0,-0.01,7.76,-0.1,2.3012,9.527433751
2032,新鋼,0,-40846,4.324035454,-0.007119362,-1078.74,0,-0.02,-3.04,-0.12,-1.4067,-5.509181225
2033,佳大,0,37800,-7.19266055,-0.020305158,30.73,0,0,-1.3,-0.16,-3.9723,-14.96727281
2034,允強,0,-724423,-10.69335242,-0.052099834,-11.68,0,-0.02,-5.47,-0.1,-0.4017,-1.597144128
2038,海光,0,-336801,-8.488460512,-0.01520005,-0.91,0,0.02,-0.61,-0.22,-1.4664,-5.737836935
2049,上銀,0.01,531289,0.316714416,0.072435002,-26.04,0,-0.08,-6.17,-0.13,-0.7293,-2.885442167
2059,川湖,0.02,1184145,1.588232851,-0.02758139,69.93,0,-0.19,1.02,-0.21,2.8273,11.79792157
2062,橋椿,0,85087,-2.775679285,-0.204857887,-55.7,0,-0.06,-8.74,-0.13,1.0984,4.466520489
2069,運錩,0,-734721,18.33323685,-0.102313608,-4.66,0,-0.03,-4.47,-0.14,-1.0071,-3.967952527
2101,南港,0,-727310,9.646573177,0.011165658,-0.27,0,0.02,-2.73,-0.02,-0.9248,-3.648200342
2102,泰豐,-0.05,-99719,-0.800678404,0.020955763,-133.5,0,0.02,-19.37,-0.04,-0.519,-2.059894187
2103,台橡,0.01,-528282,-2.651578009,0.144384826,1.05,0,-0.05,-5.03,-0.1,-0.6296,-2.494715902
2104,國際中橡,0,1050234,50.30350252,-0.091212626,3.82,0,-0.02,-0.7,-0.08,1.9068,7.848139557
2105,正新,0.01,3934367,1.48166646,0.023212275,-14.07,0,-0.02,0.08,-0.02,-3.2386,-12.33856545
2106,建大,-0.01,969717,-3.552397322,-0.03091538,-20.62,0,-0.02,-1.87,-0.12,-0.1575,-0.628513187
2107,厚生,0,45281,-0.114637103,-0.001774374,-8.79,0,-0.05,-0.5,-0.04,0.2301,0.923581637
2108,南帝,0.01,-17655,-1.07932728,-0.02412284,-221.69,0,-0.07,-2.73,-0.09,-0.6639,-2.629271062
2109,華豐,0.01,251099,2.661562915,-0.080931512,-20.63,0,-0.04,0.91,-0.12,0.3515,1.413430522
