code,name,ROA_now,CFO,CFO-NI,NCL_chg,CR_chg,CE_chg,ROA_chg,MR_chg,ATO_chg,return,annual_return
1101,台泥,0.07,31279276,0.109413156,-0.02836652,9.64,0,0.02,-0.22,0.01,-0.1323,-0.791179133
1102,亞泥,0.06,19623856,0.041107109,-0.003757733,6.59,0,0.02,0.91,0.02,2.4335,15.51864151
1103,嘉泥,0.03,530831,-0.622256126,0.063828548,18.92,0,0.03,-4.22,0,-1.1118,-6.488110887
1104,環泥,0.06,1014179,-0.250693946,0.076896682,7.49,0,0.02,0.93,0.01,-0.1934,-1.154803913
1108,幸福,0.05,832057,1.206561951,-0.073284309,-18.05,0,0.01,-1.18,0,-1.4018,-8.121495112
1109,信大,0.12,2147630,0.506343444,-0.433489795,-4.59,0,0.04,2.29,0.03,1.4556,9.057651602
1110,東泥,0,110709,7.606779134,-0.020743974,-68.6,0,0,0.79,0,-0.5179,-3.067443684
1201,味全,0.04,1873619,1.762626769,0.139275548,11.29,0,0.01,-0.11,0.01,0.5524,3.360510389
1203,味王,0.07,1084474,0.56563631,0.02865393,30.35,0,0.01,-0.23,-0.01,-0.7854,-4.620835289
1210,大成,0.08,6468899,0.571049256,-0.196342371,-0.87,0,0.02,-0.47,0.08,-0.3855,-2.29082271
1213,大飲,-0.02,-3781,-0.861257889,-0.004424148,-4.61,0,-0.01,-1.15,-0.02,2.3583,15.01073694
1215,卜蜂,0.08,2391646,0.535600777,0.437837303,15.71,0,0.02,0.2,0.01,-0.4541,-2.693855619
1216,統一,0.06,61720486,1.135731595,0.080187417,4.54,0,0.01,-0.5,-0.02,0.1651,0.994697713
1217,愛之味,0.02,496789,1.221318512,0.051620482,-4.23,0,0,-0.56,-0.03,-1.7073,-9.816395553
1218,泰山,0.09,409369,-0.507563337,2.603716067,71.56,0,0.01,-0.98,-0.02,-0.6252,-3.693055208
1219,福壽,0.03,822934,1.922205572,-0.075384116,-4.65,0,0.01,0.22,0.05,3.6043,23.67066174
1220,台榮,0.06,463552,1.566647841,0.023535394,-119.39,0,0.02,0.63,-0.01,5.9699,41.61039919
1225,福懋油,0.05,522345,0.250266284,0.364463546,14.32,0,0.02,0.8,0,11.4162,91.28902477
1227,佳格,0.12,2430175,-0.254057878,0.030505048,-16.21,0,0.02,-1.68,0.02,1.3692,8.501593006
1229,聯華,0.06,2340881,-0.33064271,0.004338129,-2.72,0,0.01,-3.25,0,-1.8442,-10.56741124
1231,聯華食,0.07,1045367,0.711668004,0.00866963,14.14,0,0.02,0.54,0.01,-0.6596,-3.892910291
1232,大統益,0.21,2057038,0.557611636,-0.035078171,-12.43,0,0.05,0.51,-0.02,6.6814,47.41179628
1233,天仁,0.02,245879,3.17076315,-0.047609107,5.5,0,0.01,0.15,0.01,1.2532,7.758750046
1234,黑松,0.04,1432739,0.6112928,0.00704262,106.1,0,0.01,-0.83,0.01,-0.9396,-5.506820177
1235,興泰,0.02,134987,1.102241049,-0.000128667,59.23,0.054999581,-0.01,-22.18,0,9.1885,69.45773565
1236,宏亞,0,226805,-101.3561947,-0.001439367,-11.79,0,0.01,1.5,0.03,8.8126,65.98740123
1301,台塑,0.04,31444453,0.557977362,-0.010102998,42.36,0,0.02,2.68,0.01,1.9513,12.29401435
1303,南亞,0.05,41633569,0.537708638,-0.00781422,7.27,0,0.02,1.94,0.01,-0.5027,-2.978547022
1304,台聚,0.07,10815721,1.023638981,-0.131982498,-24.33,0,0.03,3.86,0.03,15.466,136.9871111
1305,華夏,0.13,2088324,0.182102752,-0.287749045,-12.57,0,0.08,7.12,0.08,5.7364,39.74848858
1307,三芳,0.02,1737222,5.942889344,0.14837627,29.71,0,0.01,0.67,0.01,-1.5169,-8.763153951
1308,亞聚,0.06,2878346,1.974373653,-0.029373372,20.08,0,0.03,4.42,0.02,10.5681,82.71705237
1309,台達化,0.21,3046274,0.58882374,-0.239660666,33.6,0,0.08,2.32,0.08,3.7901,25.00735966
1310,台苯,0.02,20385,-0.894644085,0.021853929,4.73,0,0.05,6.78,0.01,0.7663,4.686787508
1312,國喬,0.12,2834529,-0.346122322,0.318718893,-13.34,0,0.05,4.64,0.01,5.2947,36.28217916
1313,聯成,0.05,3448194,0.612263171,-0.008876233,65.17,0,0.03,2.18,0.11,5.3777,36.92800855
1314,中石化,-0.01,-4140048,2.842261228,0.050244566,13.07,0,0,2.49,0,-0.0939,-0.562079073
1315,達新,-0.02,188802,-1.578460539,0.006572441,652.28,0,0,-0.33,0,1.2339,7.635568572
1316,上曜,-0.01,-60538,-0.421115542,-0.565197265,-0.96,0,0,7.07,-0.02,1.3245,8.214838588
1319,東陽,0.02,5136621,6.006349419,0.081014283,13.82,0,0,0.23,0.02,-0.9125,-5.351610798
1321,大洋,0.03,435515,0.365888769,-0.017120997,7.17,0,0.01,1.1,0.01,-1.0492,-6.132368765
1323,永裕,0.06,661637,0.934356591,-0.02683015,-5.99,0,0.02,-0.08,0.01,0.4465,2.709082965
1324,地球,0.01,126564,7.121406571,0.026196898,-43.1,0,0,-0.29,-0.02,-3.9661,-21.55822774
1325,恒大,0.43,2424552,0.204743941,0.204032027,52.47,0,0.08,0.88,-0.09,-2.6743,-15.0105114
1326,台化,0.04,46212769,1.1988112,-0.049760114,45.18,0,0.02,2.67,0.01,-0.8602,-5.051473209
1339,昭輝,0.04,658194,2.133167994,-0.045907113,7.32,0,0.01,0.4,0.02,-0.6658,-3.928893899
1342,八貫,0.1,326971,0.666221622,0.077694531,190.28,0.094891818,0,-0.42,-0.07,-0.5618,-3.323810253
1402,遠東新,0.02,41489455,2.85515028,0.114051434,20.77,0,0,-0.05,0.01,0.8218,5.033220164
1409,新纖,0.01,-5216073,-3.324013055,-0.05214135,3.54,0,0,1.27,0.01,0.6472,3.946574997
1410,南染,0.05,93178,0.466769512,0.000920453,-62.01,0,0.01,0.89,0,2.7242,17.49965904
1413,宏洲,-0.06,-39246,-0.758237697,-0.010689492,-4.57,0,-0.01,3.82,0.05,1.1912,7.363454486
1414,東和,0.01,162474,2.048693074,-0.004560112,16.86,0,0,2.47,0.02,0.5439,3.308097198
1416,廣豐,-0.01,101625,-2.358042014,-0.829167794,48.17,0,-0.01,-586.73,-0.03,-2.3717,-13.41266719
1417,嘉裕,-0.09,-25618,-0.905588826,0.054816326,5.7,0,-0.02,7.39,0.01,-5.7572,-29.9369427
1418,東華,-0.13,-158725,-0.457131424,0.002110061,-116.93,0,-0.05,-3.97,0,-1.7708,-10.16539916
1419,新紡,0.03,147035,-0.601117149,-0.005132203,9.07,0,0,1.19,0.01,2.0266,12.79256815
1423,利華,0.11,3077,-0.991307001,0.444890432,-2840.89,0,0.15,14.6,-0.02,0.2245,1.354582705
1432,大魯閣,-0.01,372235,-10.24577745,-0.020046008,-43.17,0,0,-4.23,0,0.5154,3.132520453
1434,福懋,0.03,4218754,1.02372681,-0.015818109,4.67,0,0,0.34,-0.02,0.6161,3.754006766
1435,中福,-0.01,-11315,-0.235731172,-0.000235294,-2686.86,0,0,-0.02,0,0.9289,5.704442503
1436,華友聯,0.02,-1668515,-10.4097328,0.301383933,12.76,0,-0.01,0.72,-0.04,0.2508,1.514266706
1437,勤益控,0.03,292479,-0.066319983,-0.003134554,48.46,0,0.01,-0.44,0,1.0159,6.252320888
1438,三地開發,0.02,-1445689,-32.55974939,0.023546512,-154.33,0,-0.03,0,-0.09,0,0
1439,雋揚,0,-279561,-64.43567052,0.011547344,-9467.24,0,0,-0.37,-0.01,-3.2354,-17.90834068
1440,南紡,0.02,2145786,1.206879032,-0.21860573,-22.02,0,0.01,1.96,0.02,-1.4173,-8.208122896
1441,大東,-0.13,97364,-1.316475487,-0.237673503,-2.12,0,-0.03,2.01,0.02,6.7303,47.81767972
1442,名軒,0.01,-303966,-5.348770333,0.051570199,57.3,0.184699729,0,0.95,-0.02,-1.1275,-6.577154113
1443,立益物流,0,204579,-67.27113703,0.868365283,1.82,0,0,1.92,0,-0.2021,-1.206489823
1444,力麗,-0.03,619111,-2.272427393,-0.087761065,1.46,0,0,1.88,0,-0.7885,-4.638714854
1445,大宇,-0.03,144889,-3.377100013,0.012568972,1.26,0,-0.01,0.54,0,1.9986,12.60696797
1446,宏和,0,122741,46.88958252,-0.004880154,60.15,0,0,1.59,0,0.182,1.096980674
1447,力鵬,-0.02,695096,-2.562568283,0.587902217,22.67,0,0,2.02,0.13,-1.3692,-7.939074976
1449,佳和,-0.06,-385939,0.096557799,-0.040440854,-10.11,0.070884146,-0.01,-0.1,0.01,2.7482,17.66446769
1451,年興,-0.03,39367,-1.130958797,-0.102452576,10.82,0,0,1.95,0.03,-4.4788,-24.03761038
1452,宏益,0.02,346849,4.703627574,0.059061915,-632.9,0,0.01,2.56,0.05,-1.3264,-7.699120442
1453,大將,0.01,-73933,-4.730410212,0,-5701.45,0,-0.01,-1.86,-0.06,1.0796,6.654967515
1454,台富,-0.02,170959,-5.471854564,-0.147436194,-47.06,0,0,0.94,0,-1.929,-11.02999353
1455,集盛,-0.01,985956,-19.29435559,-0.016070688,4.41,-0.048441143,0.02,4.38,0.04,-7.1568,-35.9527327
1456,怡華,0.01,-1370049,-21.12883463,-0.016045112,-1.62,0,0.02,-2.32,0.03,-3.2147,-17.80291743
1457,宜進,-0.02,-324460,0.061544451,0.072314759,-8.94,0,0,2.17,0.01,-2.5041,-14.11484257
1459,聯發,-0.02,57906,-1.480384268,0.161799224,33.79,0,0,4.06,0.04,-2.0585,-11.732565
1460,宏遠,-0.07,-314814,-0.664015266,-0.068180437,-15.04,0,-0.04,-4.81,0.06,7.719,56.2262032
1463,強盛,0.03,147087,0.881822369,0.002472523,-76.81,0,0.01,-0.31,-0.01,1.0494,6.463915605
1464,得力,-0.01,603021,-4.053487336,0.025959331,0.43,0,0,0.33,0.03,-1.6574,-9.541347018
1465,偉全,-0.01,-54439,1.039754206,-0.029509732,18.77,0,0,1.04,0,-0.4071,-2.417874965
1466,聚隆,0.01,604078,13.25014744,-0.016640393,-15.17,0,0.01,2.22,0.05,-7.7398,-38.32823889
1467,南緯,0.03,709204,1.625524306,-0.126494932,4.39,0,0.02,2.19,0.07,-4.6085,-24.65437012
1468,昶和,0.02,213366,3.384112764,0.138456984,-4.3,0,0,-3.59,-0.02,0.8692,5.329848264
1470,大統新創,0.02,76386,2.023152729,-0.165739305,-92.42,0,0.01,-0.33,0.01,-0.3865,-2.296707801
1471,首利,-0.07,-65328,-0.431218221,-0.218458296,60.03,0,-0.02,0.64,0.06,-7.7893,-38.52650383
1472,三洋實業,-0.12,-43251,-0.791211284,0.753063964,-23.91,0.868568252,0.03,7.62,-0.03,0.9479,5.823892721
1473,台南,-0.06,168959,-1.525252431,0.026887918,5.04,0,-0.03,-0.83,-0.01,0.7663,4.686787508
1474,弘裕,0.03,147512,0.477617173,0.084998211,7.66,0,0.01,0.92,0.04,-0.6164,-3.641873897
1475,業旺,0.01,-11185,-3.979488546,0.047635485,-255.26,0,0.03,2.6,0.33,2.4139,15.38608238
1476,儒鴻,0.16,3897983,-0.083449059,-0.020890808,15.66,0,0.05,0.8,0.08,0.8856,5.432641493
1477,聚陽,0.11,752830,-0.63283069,0.150371969,0.42,0,0.02,0.26,-0.1,-1.4418,-8.344911857
1503,士電,0.04,2097819,0.3226764,0.015044627,-0.86,0,0,-1.17,0.02,-0.1906,-1.138164575
1504,東元,0.03,5486845,0.564455714,-0.053381736,-2.53,0,0.01,-1.09,0.02,1.1595,7.161811033
1506,正道,-0.08,-35614,-0.812601292,-0.026832001,-3.09,0,-0.02,1.43,0,-3.1485,-17.46500909
1512,瑞利,-0.06,145762,-2.14187903,-0.005029283,0.56,0,-0.01,-0.81,0,1.4407,8.961588151
1513,中興電,0.05,2585687,0.640027477,0.452997012,2.7,0.133653095,0.02,1.98,0.06,0,0
1514,亞力,0.05,344296,0.060942503,0.238839594,10.05,0,0.01,-0.49,0.05,-2.4235,-13.68795285
1515,力山,0.09,1529211,0.869332267,-0.02784249,-1.47,0,0.03,0.26,0.15,-0.1319,-0.788794943
