code,name,ROA_now,CFO,CFO-NI,NCL_chg,CR_chg,CE_chg,ROA_chg,MR_chg,ATO_chg,return,annual_return
3501,維熹,0.01,-200126,-2.761114436,0.061902929,5.34,0,-0.02,-1.86,0,-1.2841,-5.03830946
3504,揚明光,0,46405,1.005661927,-0.071777036,-10.08,0,0,1.05,0,-1.0777,-4.241613086
3515,華擎,0.04,-1327014,-3.045881531,0.034052412,-21.14,0,-0.11,-0.96,-0.16,-0.7257,-2.871354166
3518,柏騰,0,9031,3.855376344,-0.018423182,28.44,0,0,-2.58,-0.03,11.8189,56.33667195
3528,安馳,0.02,-352033,-5.235645875,-0.012543749,-0.93,0,-0.04,3.31,-0.26,0.5965,2.407433758
3530,晶相光,0.03,-191954,-2.910446276,-0.000549978,50.32,0,-0.17,-3.93,-0.47,-3.563,-13.50823357
3532,台勝科,0.04,556340,-0.444763255,1.235704794,112.6,0,-0.02,15.32,0.09,-0.1472,-0.587501205
3533,嘉澤,0.05,985846,-0.314566963,0.268249851,19.01,0.001101173,-0.08,2.9,-0.06,-5.6355,-20.70705058
3535,晶彩科,0.04,-165191,-2.958631729,-0.036338569,15.86,0,-0.01,12.75,0.07,-6.2723,-22.82585269
3543,州巧,-0.01,-121285,1.562268934,-0.011675776,49.15,0,0.01,-4.75,0.01,-0.6048,-2.397341374
3545,敦泰,0.03,95804,-0.864888192,0.002951707,10.35,0.000915663,-0.21,-9.19,-0.57,-4.6885,-17.47581996
3550,聯穎,0,61318,-5.636872353,0.004061377,-0.02,0,-0.02,-1.46,-0.17,-3.0914,-11.80392093
3557,嘉威,0.05,181526,-0.251318769,-0.217395145,-4.97,0,-0.07,-1.61,0.48,-5.0019,-18.55589085
3563,牧德,0.04,152753,-0.156992274,-0.022905134,-72.72,0,-0.14,-3.2,-0.13,-4.304,-16.13608352
3576,聯合再生,0.02,403717,-0.304423111,-0.054732386,2.22,0,0.05,10.97,0.15,3.8191,16.17402566
3583,辛耘,0.01,414749,2.505582744,1.600242123,-7.41,0,-0.04,0.25,-0.16,-4.374,-16.38119454
3588,通嘉,0.04,11835,-0.873258441,-0.047825008,-0.09,0,-0.11,0.75,-0.15,-6.0297,-22.02373062
3591,艾笛森,0,-41508,-3.284676354,-0.014154999,66.88,0,-0.02,-0.66,-0.07,-1.077,-4.238902612
3592,瑞鼎,0.06,1283458,-0.185209497,0.115386745,-22.67,0.133236127,-0.16,2.26,-0.39,0.9302,3.773039022
3593,力銘,-0.02,-82888,1.265751852,0.050968111,-6.25,0,0,-11.66,-0.21,-3.535,-13.40774001
3596,智易,0.01,-2103045,-6.258545892,0.026736548,-8.5,0.0123607,-0.03,-0.14,-0.03,7.193,32.02789606
3605,宏致,0.01,220403,0.350831387,-0.017398102,-12.63,0,-0.02,-0.34,-0.07,-2.9449,-11.26939441
3607,谷崧,-0.03,-40413,-0.63795096,-0.047027584,13.79,0,0.06,-1.99,-0.05,0.7718,3.123124766
3617,碩天,0.01,-516105,-4.866447413,-0.146892135,-1.67,0,0.02,0.71,0.03,5.1087,22.0547425
3622,洋華,0.01,37695,0.085998271,0.011986108,122.09,0,-0.03,2.84,-0.02,-7.0717,-25.42522194
3645,達邁,0.02,-30392,-1.256429295,-0.05040211,5.71,0.001967661,-0.03,2.38,0.02,-4.7624,-17.73146373
3652,精聯,0.01,22576,-0.084657801,-0.02410815,29.84,0,-0.01,1.67,-0.26,-0.1798,-0.717262642
3653,健策,0.03,297470,-0.3601516,0.00848634,-66,0.000513902,-0.06,-0.35,0.02,-6.7547,-24.40243585
3669,圓展,0.02,108277,0.264888671,-0.051870263,10.15,0,-0.12,0.78,-0.19,-1.3011,-5.103706494
3679,新至陞,0.02,-103747,-1.68122394,0.034774399,13.21,0,-0.05,-4.28,-0.14,-5.1673,-19.12161651
3686,達能,-0.01,-32558,2.717090992,-0.123269012,5398.9,0,-0.12,-66.65,-0.16,-4.2535,-15.95891911
3694,海華,0,876289,137.3250197,-0.036620854,4.56,0.019642147,-0.04,0.15,-0.4,0.6531,2.638103988
3701,大眾控,0,35675,0.339051122,0.060429466,3.37,0.011651231,-0.04,-2.56,0.02,-0.7813,-3.088764617
3702,大聯大,0.01,-20203860,-6.684512438,0.251528883,3.09,0,-0.03,0.05,-0.23,0.9534,3.868485765
3703,欣陸,0.02,64979,-0.946874691,-0.00401022,-0.76,0,-0.01,4.15,0.18,-2.077,-8.052729662
3704,合勤控,0.01,-173858,-1.654524235,-0.001382779,-15.07,0.003737187,-0.03,-4.19,0,-1.4432,-5.649028461
3705,永信,0.02,225614,-0.010825007,0.165365421,26.3,0,-0.04,-0.4,0.02,-0.1261,-0.503446729
3706,神達,0.01,-1834953,-4.395571026,0.005330985,-17.77,0,0.04,0.18,-0.04,-1.9844,-7.704439594
3708,上緯投控,0,226767,2.48507715,0.074728722,5.77,0,-0.01,-0.43,-0.12,-0.2102,-0.838152671
3711,日月光投控,0.02,27180390,1.279073683,-0.030486867,-16.15,-0.011444709,-0.06,0.36,-0.07,-4.1392,-15.55689459
3712,永崴投控,0.01,-2581609,-17.54389731,0.07192199,-21.5,0,-0.02,-2.29,-0.08,3.4962,14.73544848
3714,富采,0.01,1731931,1.774298909,-0.006362166,3.07,-0.000682085,-0.01,0.76,-0.1,-1.7623,-6.865037548
3715,定穎投控,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0,-2.4511,-9.44978081
4104,佳醫,0.01,160857,-0.199070893,0.111913402,-14.05,0,-0.04,1.48,0,-0.9964,-3.926425932
4106,雃博,0.01,-52484,-2.684230794,0.026224969,7.29,0,-0.02,0.1,-0.02,1.5151,6.199528132
4108,懷特,-0.01,-34216,0.001170412,-0.056353591,1498.46,0,0.02,1.78,-0.02,3.7106,15.68913855
4119,旭富,0.01,-247036,-6.655845048,0.901406942,-25.91,0,0,5.26,-0.02,-1.5511,-6.061532263
4133,亞諾法,0.01,28793,0.665972343,-0.867164702,-350.11,0,-0.01,4.44,-0.04,1.4482,5.919856307
4142,國光生,-0.03,-199407,-0.192984799,0.000498241,-627.26,0,-0.03,-251.18,-0.19,-2.6435,-10.16205484
4155,訊映,0.02,-37043,-1.768702401,0.006879495,19.55,0,0.01,6.7,0.13,0.357,1.435665156
4164,承業醫,0.01,177391,1.534120941,0.017936498,-11.22,0.000189378,-0.02,-0.65,-0.01,-3.0001,-11.47108407
4306,炎洲,0.01,221425,-0.362473691,0.873516493,23.62,0.000365643,-0.06,0.29,-0.06,-0.6171,-2.44564511
4414,如興,-0.04,4415,-1.005101151,-0.020362578,-7.36,0,0.03,-3.17,0.04,-15.0818,-48.00002682
4426,利勤,-0.02,-34745,-0.592911541,-0.002714483,-46.85,0,0.06,19.76,0.06,3.1089,13.0276283
4438,廣越,0,-530707,-10.0103056,0.223847823,-13.15,0,-0.04,-0.52,-0.18,-2.7134,-10.41978443
4440,宜新實業,0.03,149277,1.43717551,0.387565668,-32.3,0,-0.11,-1.13,-0.16,-1.9415,-7.54274779
4526,東台,0,148738,45.30697385,-0.04023105,-0.14,0,-0.01,-0.02,-0.18,1.7819,7.320383271
4532,瑞智,0,100579,-0.220758795,-0.0214336,4.18,0,-0.01,0.42,0.02,2.5071,10.41187593
4536,拓凱,0.03,176743,-0.442855342,-0.000840581,-16.75,0,-0.04,-1.33,-0.08,0.5773,2.329273588
4540,全球傳動,0.01,-151618,-2.551491957,0.353761934,-11.7,0,-0.02,5.69,-0.08,-3.0631,-11.70085298
4545,銘鈺,0.01,-5545,-1.169935642,0.251161313,31.82,0,-0.02,-3.28,0.05,1.1998,4.886264129
4551,智伸科,0.02,-331993,-2.0252235,0.029885786,-10.39,0,-0.07,-2.35,0.02,-3.3334,-12.6815989
4555,氣立,0.01,23351,-0.561582366,-0.069083534,-31.02,0,-0.04,-0.83,-0.03,-1.092,-4.296971606
4562,穎漢,-0.01,5680,-1.277479238,-0.021288009,4.57,0,0.04,2.76,-0.04,-1.9293,-7.496726731
4564,元翎,0.01,-25709,-1.312260118,-0.001493567,-18.17,0,-0.03,-3.32,-0.02,-5.2709,-19.4744602
4566,時碩工業,0.02,-94418,-1.753685891,0.525871235,2.51,-0.002100276,-0.01,1.11,-0.01,0.7766,3.142774167
4572,駐龍,0.02,12398,-0.666478358,-0.03196775,-143.76,0,-0.01,8.48,0.04,-3.8529,-14.5435676
4576,大銀微系統,0.02,35040,-0.736907309,-0.020619325,-15.97,0,-0.03,2.86,0.01,-1.7689,-6.890063737
4583,台灣精銳,0.04,597494,0.622690189,-0.629296029,67.33,0,-0.04,-0.98,0.02,-0.9318,-3.675427786
4588,玖鼎電力,#DIV/0!,,#DIV/0!,-1,-167.14,-1,#DIV/0!,-39.2,-0.59,0,0
4720,德淵,0,-120796,-9.917466411,0.013569316,9.71,0.000153166,-0.01,-0.33,-0.07,-1.3464,-5.277805434
4722,國精化,0.03,57157,-0.559514176,-0.005999546,13.92,0,-0.05,-0.17,-0.06,-2.299,-8.883708459
4736,泰博,0.06,551142,-0.136199284,0.030594719,-69.99,0.001653479,-0.09,4.8,0,-3.634,-13.76266442
4737,華廣,0,-78536,-6.592935479,-0.08700997,-14.39,0,-0.02,1.43,0,-0.6356,-2.518263305
4739,康普,0.02,183085,-0.007529516,0.001848576,-15.7,0,-0.02,2.05,0.09,4.0684,17.29392254
4746,台耀,0,82702,-2.452977038,-0.026976676,-5.8,0,0.02,-0.33,0.01,-1.6883,-6.584095365
4755,三福化,0.05,66644,-0.796582026,-0.379538811,-19.35,0,-0.05,6.43,0.17,-5.0064,-18.57132158
4764,雙鍵,0.01,-13478,-1.531445921,-0.057733683,-21.34,0,-0.02,-1.41,-0.02,1.4486,5.921526842
4766,南寶,0.03,-152048,-1.197079223,-0.13194687,13.87,0,0,-0.62,-0.02,1.803,7.409403591
4770,上品,0.04,223187,-0.3804801,-0.012746278,-70.82,0,-0.08,-1.51,0.06,2.4355,10.10371342
4771,望隼,#DIV/0!,,#DIV/0!,-1,-283,-1,#DIV/0!,-34.64,-0.56,0,0
4904,遠傳,0.01,7482197,2.121033426,-0.066435307,-4.02,0,-0.03,0.12,0.01,-3.6603,-13.85676871
4906,正文,0,982506,8.024994259,0.043165468,6.69,0.106632601,-0.02,0.29,-0.24,-2.9284,-11.2090399
4915,致伸,0.02,-1816035,-2.882927896,0.11210318,-0.39,-0.0000615,-0.05,-0.51,-0.13,0.8636,3.499406485
4916,事欣科,0.01,-64507,-4.283300249,1.700612863,43.59,-0.001198259,-0.03,1.05,0,-2.7282,-10.47428257
4919,新唐,0.03,874818,-0.292567012,0.040281749,-35.6,0.006124492,-0.05,3.19,-0.03,-1.3363,-5.239009441
4930,燦星網,0,-512315,-9.420832032,0.115804124,-27.61,-0.40431869,-0.03,-1.89,-0.15,-1.4273,-5.588127802
4934,太極,-0.02,187685,-3.169166936,-0.107398351,-2.09,0,0.21,7.24,-0.08,0.1354,0.542700983
4938,和碩,0.01,13084998,1.039810052,-0.10567529,-2.67,-0.0000958,-0.02,-0.15,0.1,-8.3984,-29.59358388
4942,嘉彰,0.01,41174,-0.726050912,0.002779955,13.95,0,-0.07,-3.49,-0.04,-0.8275,-3.26914081
4952,凌通,0.06,-27357,-1.12385346,-0.001021972,70.77,0,-0.12,3.35,-0.05,-2.5938,-9.978467056
4956,光鋐,0.01,96492,4.08494941,-0.038296661,-29.8,0,-0.04,0.07,-0.19,1.1602,4.722190336
4960,誠美材,0.01,536457,2.33085181,2.272944856,117.56,0,-0.04,1.67,-0.03,-0.5734,-2.273948049
4961,天鈺,0.06,878108,-0.466356324,-0.091367862,-6.67,0,-0.2,-1.44,-0.43,-2.6667,-10.24765757
4967,十銓,0.01,177126,3.554889809,2.554551262,33.56,0,0.04,4.07,-0.24,-2.1148,-8.19462053
4968,立積,0,254687,80.34366017,-0.069643452,-33.78,0,-0.14,-3.66,-0.52,-4.8262,-17.95169023
4976,佳凌,-0.01,-36826,0.925643171,0.001338659,231.39,0,-0.01,-13.97,-0.27,-4.0962,-15.40527902
4989,榮科,0.05,-87609,-1.577693814,0.0743373,55.6,0,-0.13,-3.69,-0.18,-6.2877,-22.87656081
4994,傳奇,0.02,212749,2.909461769,-0.082528688,-31.74,0,-0.05,-2.67,-0.23,0.0749,0.299936769
4999,鑫禾,0.01,183899,2.435566433,-0.002534316,-47.64,0,-0.03,-4.11,-0.17,0.6877,2.779306195
5007,三星,0.03,185930,-0.35822472,-0.034431158,83.95,0,-0.08,-0.58,0.01,-3.5399,-13.4253327
5203,訊連,0.01,-5254,-1.125895574,0.024915388,21.75,0.017336041,0.15,1.42,0.03,1.7089,7.012825108
5222,全訊,0.02,79464,0.835323464,0.04235575,-463.22,0,-0.09,-4.01,-0.2,8.6555,39.38205347
5234,達興材料,0.04,146220,-0.154924693,-0.029543735,7.1,0,-0.11,-3.55,0.01,-0.3043,-1.211655353
5244,弘凱,0.03,-52345,-1.947884034,0.140217994,235.49,0.125012211,-0.15,-1.71,-0.22,-3.9058,-14.73148448
5258,虹堡,0.03,-19047,-1.128315335,0.013313113,6.17,0,-0.02,1.73,0.12,-8.2356,-29.09172549
