code,name,ROA_now,CFO,CFO-NI,NCL_chg,CR_chg,CE_chg,ROA_chg,MR_chg,ATO_chg,return,annual_return
1524,耿鼎,0.01,125006,2.945647371,0.190191167,12.09,0,-0.02,-2.34,-0.05,8.1303,36.70664705
1525,江申,0,-68267,-5.531196071,-0.077360476,2.45,0,-0.05,-3.17,-0.08,8.7852,40.04875683
1526,日馳,0.01,37880,0.7195515,-0.026013126,5.82,0,-0.04,-0.23,-0.09,11.9335,56.97855786
1527,鑽全,0.03,112881,-0.103556992,-0.025003454,85.39,0,-0.1,-0.65,0.39,4.5826,19.62934862
1528,恩德,0,-118680,7.018377137,-0.200776067,-4.26,0,0.05,8.22,-0.11,-0.6476,-2.565345316
1529,樂事綠能,0,58276,7.580094229,0.07534423,26.86,0,-0.02,0.14,-0.15,2.5001,10.38171982
1530,亞崴,0,2991,-0.901202352,-0.404941417,27.22,0,-0.01,-6.52,-0.13,2.4429,10.1355327
1531,高林股,0,64415,-4.529202279,-0.008190981,-29.13,0,-0.01,-7.76,-0.17,-1.1358,-4.466381929
1532,勤美,0,146699,-3.173286322,-0.129318772,-13.03,0,-0.02,-4.45,-0.13,0.0127,0.050809678
1533,車王電,0,63350,-20.33170583,0.19728252,24.78,0,-0.02,-4.17,-0.11,1.8313,7.528887451
1535,中宇,0,72760,1.440464211,0.052807833,4.15,0,-0.02,0.94,0.02,1.8732,7.705974139
1536,和大,0.01,247194,0.725166973,0.118979061,9.85,0,-0.03,-1.6,-0.03,0.2639,1.059785949
1537,廣隆,0.04,225280,0.062065389,0.014630378,128.72,0,-0.14,-1.96,-0.16,0.294,1.181196332
1538,正峰,-0.17,-37406,-0.514693099,-0.684228535,71.85,0,0,-3.6,-0.02,0.9837,3.993241635
1539,巨庭,0.01,96462,2.514354416,0.092896047,-6.64,0,-0.01,-1.48,-0.17,-1.4328,-5.609197402
1540,喬福,0,30220,19.30913978,0.003872032,9.36,0,-0.08,-13.73,-0.13,0.1465,0.587288993
1541,錩泰,0.04,167131,0.331434671,0.039783387,14.49,0,-0.04,2.03,0.01,2.7558,11.48729519
1558,伸興,0.02,140780,0.302156077,-0.039683837,44.87,0,-0.09,-1.71,-0.17,0.722,2.919427859
1560,中砂,0.02,265103,0.809342133,-0.010878928,-35.44,0,-0.05,0.21,-0.06,3.789,16.03935611
1568,倉佑,-0.01,27189,-2.097747093,-0.076555841,-13.7,0,-0.01,-6.73,-0.1,2.1901,9.052417247
1582,信錦,0.02,486145,2.022331226,0.007173082,7.39,0,-0.07,-1.54,-0.24,2.4753,10.27493072
1583,程泰,0,117016,4.39070346,-0.055143301,16.55,0,-0.02,-8.31,-0.12,6.2453,27.42038372
1587,吉茂,0,58254,9.892670157,-0.08150658,-0.44,-0.014846355,0,-1.57,-0.02,7.7323,34.70500339
1597,直得,0.01,89700,1.042163737,-0.301892499,-73.47,0,-0.04,0.18,-0.06,2.2489,9.303628222
1598,岱宇,0,79082,15.82595745,0.247462389,-5.56,0.197708866,-0.03,-1.3,0.03,12.4724,60.02353127
1603,華電,0,132345,6.191881317,-0.00627193,-0.21,0,-0.03,-5.49,-0.01,-0.1667,-0.665134519
1604,聲寶,0.01,165388,0.279162219,-0.028561127,-3.15,0,-0.02,1.53,0.01,1.7472,7.174105266
1605,華新,0,917025,1.311196522,0.404523922,-2.5,0,-0.02,-0.7,-0.32,6.4001,28.16461714
1608,華榮,-0.01,-349163,1.946945975,-0.022666585,-12.98,0,-0.02,-5.9,-0.08,7.3877,32.98974813
1609,大亞,0,852929,-19.06631929,-0.017091338,-1.11,0,-0.01,-0.58,-0.13,8.0549,36.32573976
1611,中電,0.01,-453418,-11.19741814,2.998796618,57.39,0,0.02,1.05,-0.05,3.0637,12.82956623
1612,宏泰,0,-207699,-8.946550867,-0.087035017,-21.57,0,0,2.32,0.17,4.6278,19.83629521
1614,三洋電,0.01,121477,2.623042739,-0.03136971,-88.85,0,-0.03,-1.78,-0.08,1.8561,7.633676087
1615,大山,0.01,-47670,-3.288306452,-0.51009064,-39.42,0,-0.08,-2.72,-0.41,1.8527,7.619305375
1616,億泰,-0.01,-127754,4.633140791,-0.017366294,-3.31,0,0.01,0.42,-0.2,-2.2434,-8.676120329
1617,榮星,0.02,60058,0.130375863,-0.028832728,-5.37,0,-0.01,2.64,-0.08,4.8397,20.81005392
1618,合機,0,47937,-4.410187095,-0.041436013,24.36,0,-0.02,-6.23,-0.23,2.3488,9.731425324
1701,中化,0.01,164373,0.509296923,-0.068484843,-8,0,-0.02,-0.45,0,-5.8527,-21.4345724
1702,南僑,0,-101502,-2.353414137,-0.111193387,-26.16,0,-0.04,-4.2,-0.19,1.5819,6.479334142
1707,葡萄王,0.03,149502,-0.622023952,0.018133374,7.21,0,-0.14,1.51,-0.14,-0.2774,-1.104991487
1708,東鹼,0,-5901,-1.207715865,-0.026449057,-7.27,0,-0.02,-4.39,-0.02,3.8967,16.52175423
1709,和益,0.01,-27659,-1.29879656,-0.09514511,3.3,0,-0.01,1.18,0.06,1.4348,5.863904801
1710,東聯,-0.01,-299156,-0.186545573,0.077297157,2.84,0,0,1.6,-0.14,-0.3231,-1.286149864
1711,永光,0.01,484402,6.272866495,0.180066858,13.78,0,-0.02,-1.91,-0.01,-4.6878,-17.47339559
1712,興農,0,138161,6.164912099,0.101018463,-2.33,0,-0.04,-0.74,0.1,0.7134,2.884281864
1713,國化,0.01,-4410,-1.284994184,-0.009373503,-224.82,0,-0.03,3.93,-0.03,0.2573,1.033179015
1714,和桐,0.01,-917301,-5.567504183,-0.015726458,10.14,0,-0.01,5.1,-0.18,2.3746,9.842111192
1717,長興,0,1198243,4.227799447,0.056408935,22.01,0,-0.03,1.79,-0.18,1.0963,4.457840912
1718,中纖,0,5061971,22.57607076,0.056224064,-0.27,0,0,-0.35,-0.01,-0.2604,-1.037538569
1720,生達,0.02,106096,-0.243441366,-0.050513631,-25.48,0,-0.05,0.49,0.01,-1.2944,-5.077936403
1721,三晃,0,119272,-10.93105745,-0.030990604,-0.93,0,0,-0.67,0.01,-0.1973,-0.786867433
1722,台肥,0,150107,-0.334629143,-0.005489105,-72.64,0,-0.02,-1.83,-0.01,-0.0785,-0.313630458
1723,中碳,0.02,316363,0.433894449,-0.043618546,-1.9,0,-0.09,-5.85,-0.09,-1.0818,-4.257487564
1725,元禎,0,6184,-0.709834835,-0.016674112,-32.8,0,-0.03,-0.1,-0.33,2.8598,11.93932975
1726,永記,0.02,323727,0.812155036,-0.050220817,35.74,0,-0.05,-0.26,-0.02,1.7182,7.051970386
1727,中華化,0,87682,-16.00890106,0.058238823,-2.96,0,-0.02,-1.92,-0.1,2.2202,9.180959182
1730,花仙子,0.03,-17224,-1.246331627,-0.042987379,14.39,0,-0.11,4.07,-0.23,1.6691,6.845421425
1731,美吾華,0.02,-65613,-2.798601974,-0.008340431,242.41,0,-0.02,2.91,0.01,-1.5622,-6.103890914
1732,毛寶,0.02,-9442,-1.707796102,-0.056497175,23.71,0,-0.02,2.34,0.04,-0.5363,-2.128004556
1733,五鼎,0,33964,1.766473894,0.000443721,8.01,0,-0.04,-6.53,-0.09,-1.6698,-6.513760619
1734,杏輝,0,29541,-5.670513834,-0.031951782,-23.99,0,0.02,0.24,0,5.914,25.83848484
1735,日勝化,0.01,67219,1.021867292,-0.132894725,3.55,0,-0.03,0.38,-0.33,0.8828,3.578235957
1736,喬山,-0.01,290293,-2.288101524,0.271986258,-13.97,0,-0.05,-2.32,-0.21,2.875,12.00551129
1737,臺鹽,0.01,112547,0.549999311,-0.003732552,12.33,0,-0.03,-0.65,-0.01,-0.3263,-1.298825584
1752,南光,0.02,41525,-0.337317673,-0.001264509,2.7,0,-0.05,-0.81,0.01,-1.9761,-7.673173124
1760,寶齡富錦,0,-26955,-15.81858164,-0.041181263,-81.59,0,-0.08,-4.66,-0.13,-14.1991,-45.80398261
1762,中化生,0.01,45441,0.44509461,-0.000494516,5.63,0,-0.03,-3.28,0.01,0.9555,3.87712859
1773,勝一,0.04,419485,0.546956131,0.536198254,14.48,0,-0.09,3.32,-0.03,10.2992,48.00945179
1776,展宇,0.01,-3494,-1.246908346,-0.024306286,13.75,0,-0.03,1.96,-0.03,0.5671,2.2877692
1783,和康生,0.01,-3529,-1.34645592,-0.053114003,244.02,0,-0.04,-4.31,-0.01,-0.617,-2.445252469
1786,科妍,0.02,26700,-0.264867841,0.000629884,41.42,0,-0.05,2.41,-0.02,1.3411,5.473281001
1789,神隆,0,263843,5.82805828,0.049593311,-38.79,0,-0.02,4.37,-0.05,-0.1925,-0.767779477
1795,美時,0.01,648076,3.774462568,-0.002190449,-26.22,0,-0.04,-0.09,-0.14,-0.4054,-1.611765674
1802,台玻,-0.01,-63505,-0.931357151,-0.110303996,-5.48,0,0.01,-2.54,-0.15,2.4702,10.25297967
1805,寶徠,-0.01,33769,-3.386670436,1.854121642,4.95,0,0.04,-2.65,0.08,0.0202,0.080824486
1806,冠軍,-0.03,100600,-1.37156048,-0.041169085,-10.33,0,0.01,-18.07,-0.17,1.4533,5.941157109
1808,潤隆,0,-3501140,31.47389022,0.000203208,-20.47,0,0,-2.24,-0.09,2.0102,8.286519781
1809,中釉,-0.01,66735,-2.695761549,-0.09868381,-18.42,0,0.01,-0.41,-0.06,-0.6497,-2.573582914
1810,和成,0,114364,-28.73132881,-0.04375491,-0.87,0,0,0.62,-0.06,4.1993,17.88517858
1817,凱撒衛,0.01,5382,-0.844531746,-0.00168639,18.73,0,-0.06,0.62,-0.2,7.7157,34.62199815
1903,士紙,-0.01,-11532,-0.757741271,0.001031928,-8.58,0,0.02,-4.53,-0.01,-6.5265,-23.65967255
1904,正隆,0.01,1772001,0.975919884,-0.010174116,2.8,0,-0.03,6.01,-0.07,9.9451,46.11793114
1905,華紙,0,-288800,0.900075003,-0.003527055,-3.27,0,0,-0.49,-0.07,3.612,15.2498125
1906,寶隆,0,21014,-4.242901235,-0.046474546,2.16,0,-0.02,4.05,0.07,3.6535,15.43456876
1907,永豐餘,0,674403,0.254133937,-0.08798687,-9.36,0,-0.02,2.93,-0.07,1.8262,7.507347664
1909,榮成,0,1159080,19.72190936,-0.159100789,-7.35,0,-0.01,1.98,-0.27,10.7441,50.4119675
2002,中鋼,0,11752049,-6.704867078,-0.084849541,-11.52,0,-0.02,-6.43,-0.08,-0.2778,-1.106578199
2006,東和鋼鐵,0.01,-47581,-1.09461155,-0.081214003,-0.76,0,-0.02,3.9,-0.13,5.3526,23.19158194
2007,燁興,-0.01,23005,-1.118591644,-0.387973093,-19.79,0,0.02,-2.88,-0.02,10.5335,49.27108447
2008,高興昌,-0.01,26128,-1.395501264,0.000977197,-5.25,0,0.01,-14.89,-0.05,1.9913,8.206290686
2009,第一銅,-0.03,-293679,1.412048786,-0.010451507,-15.88,0,0,-15.84,-0.05,3.6184,15.27829056
2010,春源,0,23360,-0.673204443,-0.006095126,-5.94,0,-0.01,0.66,-0.01,2.279,9.432392141
2012,春雨,0.01,126704,0.982165765,-0.089606854,-28.17,0,-0.04,-0.3,-0.14,0.8962,3.633279033
2013,中鋼構,0,292110,6.373722075,-0.107960784,-1.37,0,-0.01,1.21,-0.2,1.6818,6.89881783
2014,中鴻,0,-119343,0.273616921,-0.016847477,-2.3,0,0,-0.28,0.07,7.0436,31.29337912
2015,豐興,0.02,544844,0.065190743,-0.006233965,32.2,0,-0.07,2.32,-0.04,3.8682,16.39395407
2017,官田鋼,-0.01,96917,-2.587944227,-0.040354762,-11.06,0,0.01,-3.87,-0.09,10.3908,48.50173329
2020,美亞,0.01,-256982,-6.368779509,-0.01268933,-5.53,0,-0.04,-3.17,0.04,1.909,7.857452914
2022,聚亨,-0.02,-74206,-0.530323936,-0.133537462,-2.76,0,0.03,1.9,0.07,2.5772,10.71420877
2023,燁輝,-0.01,-198809,-0.557504062,0.103066854,6.13,0,0.02,2.81,-0.1,1.6202,6.640011014
2024,志聯,0,29054,-17.01653804,0.004730414,2.2,0,-0.01,-2.85,-0.02,-6.3973,-23.23672322
2025,千興,-0.05,-34722,-0.584833919,-0.56644983,-44.27,0,0.06,-13.6,0,0.0072,0.028803111
2027,大成鋼,0,1327803,-4.053719398,0.037103116,4.25,0,-0.03,-6.3,-0.15,1.1007,4.476027314
2028,威致,0.01,102655,0.918820913,-0.022699009,7.59,0,-0.01,1.52,-0.24,2.6984,11.23839398
2029,盛餘,0,617968,-302.4478049,-0.018569597,48.57,0,0,-0.86,-0.02,3.0961,12.97151348
2030,彰源,0,-295141,4.966301447,-0.01115884,-8.67,0,-0.03,-3.51,-0.26,2.7239,11.34891706
2031,新光鋼,0,-260349,5.854175442,-0.003320696,-8.97,0,0,1.67,0.01,2.7721,11.55805228
2032,新鋼,0,1028,-0.812408759,-0.042405494,4.94,0,-0.02,-1.59,0.06,1.6747,6.86896383
2033,佳大,0,-3871,-2.459102902,-0.038339158,-0.96,0,0,2.54,-0.06,1.427,5.831346223
2034,允強,0.01,465909,1.912313491,-0.336594925,-12.02,0,-0.04,-0.98,-0.13,1.6693,6.846262158
2038,海光,0,-621157,-52.59968433,-0.011654218,0.19,0,0.04,6.47,-0.05,4.6519,19.94674588
2049,上銀,0,189484,-1.987749825,-0.015751489,-0.21,0,-0.04,-8.86,-0.12,-6.1389,-22.38555463
2059,川湖,0.03,381808,-0.165540016,0.028139119,71.53,0,-0.09,0.11,-0.05,-3.1448,-11.99815671
2062,橋椿,-0.01,420254,-4.862309184,0.072556344,8.87,0,-0.01,-7.53,-0.03,1.2386,5.047210221
2069,運錩,-0.01,-219573,1.551335084,-0.022628129,-4.12,0,-0.01,-3.69,-0.27,0.6057,2.44490137
2101,南港,0,107593,-1.8020171,3.431915693,37.96,0,-0.05,1.17,-0.13,-0.1942,-0.77454011
2102,泰豐,0,-86989,-11.89951134,-0.012450608,-27.04,0,0.03,3.95,0.06,3.0055,12.57492292
2103,台橡,0,-728842,-8.635131313,-0.115890835,-6.75,0,-0.02,0.04,-0.11,4.7445,20.37184354
2104,國際中橡,0,590280,-8.736202671,0.051380335,-9.97,0,-0.02,-4.83,-0.09,1.9912,8.205866312
2105,正新,-0.01,1897570,-1.96167822,-0.030623877,3.52,0,-0.04,-3.78,-0.16,-5.455,-20.09862285
2106,建大,-0.01,-614678,0.168116333,-0.04136463,-12.01,0,-0.04,-1.48,-0.16,-0.8845,-3.491335765
2107,厚生,0.02,419111,0.652222419,-0.005518581,116.06,0,-0.02,10.36,0.11,2.8853,12.05037467
2108,南帝,0.03,566560,0.506423892,-0.001590845,97.02,0,-0.1,1.98,-0.2,3.5701,15.06350054
2109,華豐,0.01,182132,0.655474559,0.016838591,-11.19,0,0,1.46,-0.09,-0.3929,-1.562362012
2114,鑫永銓,0.04,186017,0.707173143,0.000192878,-6.3,0,-0.1,6.65,-0.07,3.7787,15.99330008
2201,裕隆,0,-1369855,-3.438440657,-0.024029937,0.23,0,0.08,22.19,-0.04,7.4744,33.4197483
2204,中華,0.01,-272585,-1.441189562,-0.092636636,53.97,0,0.06,1.39,0.06,-1.7949,-6.988602688
