code,name,ROA_now,CFO,CFO-NI,NCL_chg,CR_chg,CE_chg,ROA_chg,MR_chg,ATO_chg,return,annual_return
1101,台泥,0,1431509,4.395751273,0.363346401,44.69,0,0,-4.47,0.01,-0.8154,-3.221923785
1102,亞泥,0.02,5677002,-0.220441427,0.012142558,-18.32,0.000100266,0.01,1.32,0.02,-0.4915,-1.9515531
1103,嘉泥,-0.01,-114120,-0.57316617,-0.066319907,-118.61,0,0,-1.91,0,1.3811,5.639903616
1104,環泥,0.02,190093,-0.713604513,-0.007565514,-15.08,0,0.01,-0.64,0.01,-0.7206,-2.851393542
1108,幸福,0.02,410629,1.180068594,0.818081791,-7.13,0,0.01,3.32,0.01,0.9217,3.73808578
1109,信大,0.01,1022361,7.145069671,-0.037065272,-208.1,0,0,2.4,0.09,0.9627,3.906765225
1110,東泥,0,-5248,0.648759032,-0.027309023,-11.66,0,0,-5.46,-0.02,0.5499,2.217810006
1201,味全,0.01,-42384,-1.152504318,-0.148234745,-5.26,0,0.01,-0.28,0.03,-0.0062,-0.024797694
1203,味王,0.04,153224,-0.610396611,-0.031979015,-52.43,0,0.02,-3.68,0.02,-0.1891,-0.754257175
1210,大成,0.01,-1183750,-3.158985209,0.054683823,0.96,0.050000041,0.01,0.11,0.01,-0.2463,-0.981566152
1213,大飲,-0.04,10586,-1.238611518,-0.027006688,-13.9,0,-0.02,1.68,-0.01,-3.6526,-13.82922524
1215,卜蜂,0.03,399536,-0.500361408,0.180838116,6.21,0,0.02,1.23,-0.05,1.9048,7.839673393
1216,統一,0.03,23189357,0.694802855,0.0007922,-8.22,0,0.01,-0.3,0.01,-0.2988,-1.189853777
1217,愛之味,0,-235370,-6.720500668,-0.028623783,-2.95,0,0,0.7,0,1.5646,6.406816422
1218,泰山,0.03,-100297,-1.357684928,-0.113204279,13.27,0,0.01,-0.48,0.06,1.9564,8.058259957
1219,福壽,0.03,-566475,-2.743804833,0.002272481,-37.27,0,0.01,-1.32,-0.09,3.6225,15.29653709
1220,台榮,0.02,8839,-0.845426088,-0.013817639,-268.48,0,0.01,-1.08,-0.01,2.1111,8.715587907
1225,福懋油,0.04,-182906,-1.51756816,0.297221106,-6.16,0,0.01,-1.22,-0.03,1.0388,4.220395881
1227,佳格,0.02,478799,-0.147253949,-0.118497048,-71.97,0,0.01,0.7,-0.08,3.8863,16.4751062
1229,聯華,0.05,1044439,-0.707943342,1.437380282,31.61,0,0.03,14.18,0.05,0.6732,2.720114137
1231,聯華食,0.04,388659,-0.057803216,-0.047782993,-14.48,0,0.02,-0.57,-0.03,3.408,14.34483557
1232,大統益,0.11,-374455,-1.456982358,-0.074339919,-107.8,0,0.05,-1.65,0.05,5.2415,22.67275469
1233,天仁,0.01,90708,3.440158598,0.154371919,-18.54,0,0,-2.26,-0.05,-0.1624,-0.648019287
1234,黑松,0.01,-141332,-1.469703818,0.002040032,-143.89,0,0.01,3.67,-0.01,-0.6075,-2.407946169
1235,興泰,0.01,-21107,-1.456960381,-0.040000267,-156.5,0,0.01,18.37,0,6.9571,30.86951001
1236,宏亞,-0.02,59224,-1.863122304,-0.432028053,-31.33,0,-0.01,-2.5,-0.08,-0.1983,-0.790843744
1301,台塑,0.07,19862740,-0.472455106,-0.106786982,-116.66,0,0.04,0.79,0.02,2.7374,11.4074626
1303,南亞,0.05,25587997,-0.183328923,0.021302134,-68.02,0,0.02,-1.15,-0.02,2.0704,8.542361699
1304,台聚,0.01,3803720,3.265082505,0.044840182,-60.77,0,0,-0.68,0.02,9.1441,41.90609726
1305,華夏,0.02,424567,0.085011066,0.121443901,-103.88,0,-0.01,-4.29,-0.04,4.8665,20.93363119
1307,三芳,0.02,310153,0.111727238,0.001369303,15.1,0,0.01,1.1,0.01,3.7794,15.99642967
1308,亞聚,0.04,1222502,0.656132013,-0.003446123,-112.13,0,0.03,4.6,0.03,7.0587,31.36747788
1309,台達化,0.04,811627,0.873138117,-0.037938196,-90.39,0,0.02,-1.28,0.11,10.5549,49.38671743
1310,台苯,-0.01,224434,-2.926356356,-0.003287998,-41.94,0,-0.01,-2.78,0.02,3.9041,16.55495464
1312,國喬,0.01,-417426,-1.988905709,0.397979785,-28.19,0,0,-3.35,0.03,12.2035,58.49866802
