code,name,ROA_now,CFO,CFO-NI,NCL_chg,CR_chg,CE_chg,ROA_chg,MR_chg,ATO_chg,return,annual_return
1101,台泥,0.03,12363345,0.11987338,-0.04266311,12.68,0.010481414,0.02,3.18,0.03,-0.8105,-3.202797924
1102,亞泥,0.03,6949572,-0.272197663,-0.025295124,-29.34,0.001764805,0.02,1.63,0.03,-1.6161,-6.309374785
1103,嘉泥,-0.01,-236614,-0.465063913,-0.030392464,-70.5,0,-0.01,0.96,0,2.417,10.02419541
1104,環泥,0.02,375869,-0.314103909,-0.018601235,20.41,0,0.01,0.57,0,0.9433,3.82692543
1108,幸福,0.02,200224,0.492382457,-0.053546486,-3.59,0,0.01,0.41,0,0.4027,1.620556186
1109,信大,0.05,650095,0.076125587,-0.013959124,35.57,0,0.02,-0.33,0.02,0.2265,0.909082786
1110,東泥,0,171917,9.897375761,-0.018734449,-145.89,0,0,1.97,0.02,5.3732,23.28796271
1201,味全,0.01,37631,-0.837473762,0.082715966,8.94,0,0.01,0.13,0.04,1.1135,4.528946716
1203,味王,0.04,217262,-0.432162525,-0.038268439,-6.31,0,0.02,-0.93,0.01,-0.1402,-0.55962174
1210,大成,0.02,394969,-0.672322248,0.029789965,-0.71,0.030000033,0.01,-2.57,0.16,0.164,0.657615525
1213,大飲,-0.03,-23387,-0.346658845,-0.019151386,9.18,0,-0.02,-1.56,0,0.119,0.476850334
1215,卜蜂,0.04,-74577,-1.097614002,0.115787237,-7.15,0,0.02,-0.68,0.02,0.8693,3.522804286
1216,統一,0.03,17221571,0.19842742,0.005879087,-8.81,0,0.01,-0.01,0,-4.199,-15.7674071
1217,愛之味,0.01,-38835,-1.214738344,-0.067554871,1.38,0,0.01,1.17,0.01,1.891,7.781270443
1218,泰山,0.03,-798596,-3.754491679,0.000868362,-72.6,0,0.01,-0.5,-0.04,-1.0778,-4.242000292
1219,福壽,0.03,-838166,-4.180207697,-0.039137542,-53.15,0,0,-2.4,-0.14,-1.3519,-5.298926954
1220,台榮,0.04,52587,-0.603081034,0.127056276,20.85,0,0.02,-1.46,0.04,-1.5628,-6.106180163
1225,福懋油,0.04,-589441,-2.832257804,-0.012163427,-15.95,0,0.01,-1.91,-0.08,-0.9678,-3.815363503
1227,佳格,0.05,-531217,-1.381788989,-0.0000395,-56.99,0,0.03,0.68,-0.08,-0.391,-1.554851027
1229,聯華,0.05,381328,-0.886875529,0.060052246,9.83,0,0.03,9.58,0.04,5.0009,21.5547925
1231,聯華食,0.04,301083,-0.069266438,-0.384164225,-47.98,0,0.02,-0.77,-0.06,0.2897,1.163845298
1232,大統益,0.1,-1767537,-3.380623811,-0.025417267,-153.98,0,0.04,-2.57,-0.05,0.631,2.547990314
1233,天仁,0,49487,41.1884058,0.042632643,-7.64,0,-0.01,-2.27,-0.08,0.0635,0.254242037
1234,黑松,0.01,250086,-0.145805297,-0.000942691,-8.15,0,0.01,3.63,-0.01,-0.1455,-0.580731017
1235,興泰,-0.01,-16360,-0.517688679,7.523080317,172.02,0,0,21.58,0,-1.4185,-5.554409106
1236,宏亞,0,60491,-6.065823633,0.032141273,-9.87,0,-0.03,-5.69,-0.18,7.462,33.35818504
1301,台塑,0.07,20913544,-0.406926593,-0.059330893,-29.35,0,0.04,1.93,0.04,-0.9506,-3.748524362
1303,南亞,0.07,25552590,-0.39467829,0.034030271,-6.73,0,0.04,1.89,0.04,-0.5261,-2.087851297
1304,台聚,0.06,3869095,-0.216559885,-0.056669511,-22.24,0,0.03,-1.75,0.03,-7.8311,-27.83317189
1305,華夏,0.1,884424,-0.424712494,-0.013863438,-76.98,0,0.04,-2.95,-0.09,0.6723,2.71644099
1307,三芳,0.02,-193346,-1.738584837,-0.027185508,7.97,0,0,-1.14,-0.06,1.6017,6.562376783
1308,亞聚,0.07,1433813,0.098695493,-0.31955945,9.29,0,0.04,0.65,0.04,-5.085,-18.8404915
1309,台達化,0.1,285305,-0.72242086,0.003537882,-8.73,0,0.05,-0.8,0.1,-0.0854,-0.341162659
1310,台苯,0.05,385344,-0.194841557,-0.011568807,-13.73,0,0.02,-4.62,0.25,-2.5662,-9.87639345
1312,國喬,0.09,3093335,-0.160381292,0.062389485,-27.72,0,0.04,-2.62,0.02,-2.5343,-9.758308955
1313,聯成,0.05,-1073324,-1.441093203,-0.115583153,-11.96,0,0.02,-2.91,0.14,1.0612,4.312848021
1314,中石化,0.01,-4789551,-4.22080377,0.146403258,14,0,0.01,3.31,0.02,-2.7694,-10.62586265
1315,達新,-0.02,86396,-1.364338699,-0.005460738,-145.61,0,-0.02,-2.3,0,0.6618,2.673594888
1316,上曜,-0.01,-214707,3.629501057,0.002781918,-6.84,0,0,0.39,0,9.6169,44.38100607
1319,東陽,0.01,1870757,4.062133516,-0.088475396,-11.41,0,0,-0.91,0,-0.318,-1.265945413
1321,大洋,0,108227,0.777359916,0.031253479,-10.32,0,0,-2.57,0.02,-2.0178,-7.830178615
1323,永裕,0.03,160526,-0.021135177,0.052635946,34.95,0,0.02,0.47,0.03,0.6937,2.803806942
1324,地球,0,-20767,5.315997567,-0.004128661,14.09,0,0,0.29,0.03,1.8099,7.438526514
1325,恒大,0.07,104599,-0.646159987,-0.011752854,-232.94,0,0.03,-0.23,-0.02,-6.5748,-23.81733781
1326,台化,0.05,16318610,-0.416581265,0.137304048,-13.82,0,0.02,-0.91,0.04,-1.4189,-5.55594197
1339,昭輝,0,142950,12.75180375,0.007333125,-10.17,0,0,-1,-0.01,0.4266,1.717350341
1342,八貫,0.05,60834,-0.436022472,1.128731751,-14.49,0,0.03,-0.33,0.01,1.2887,5.255303702
1402,遠東新,0.01,8472265,0.062269728,0.043303789,15.99,0,0.01,-0.48,0.01,-0.3961,-1.575011121
1409,新纖,0.01,-2965399,-2.257646757,0.086538055,1.22,0,0.01,1.9,0,0.9696,3.935172951
1410,南染,0.03,40348,-0.067960268,0.0000985,-335.73,0,0.02,2.33,0.03,-1.093,-4.300841933
1413,宏洲,0.01,62971,0.99819128,-0.0173599,3.52,0,0.01,0.23,0.09,6.9458,30.81421341
1414,東和,0.01,134579,1.683261888,-0.006332676,9.47,0,0.01,1.39,0,20.2467,109.070456
1416,廣豐,-0.06,150380,-1.58172731,0.37338327,1014.99,0,-0.06,-3.91,0.01,0.9467,3.840914645
1417,嘉裕,0.04,-173347,-2.335009665,-0.01352059,-63.05,0,0.01,-4.29,-0.03,3.4737,14.63570739
1418,東華,-0.08,-86642,-0.554610833,0.026662463,98.75,0,-0.02,263.18,0,6.7316,29.76933518
1419,新紡,0.01,91313,0.005018876,-0.024705061,10.58,0,0,1.01,0.01,-0.3514,-1.398208424
1423,利華,0.05,321774,0.885799684,-0.065138025,-291.6,0,0.04,-21.22,0,2.6663,11.09938194
1432,大魯閣,-0.02,-97130,0.128696764,0.005722619,-11,0,-0.02,-7.02,-0.03,-2.4309,-9.374754534
1434,福懋,0.01,790275,-0.297953937,-0.005978171,-30.75,0,0.01,0.35,0,-0.1621,-0.646825118
1435,中福,-0.03,-20171,-0.480102067,-0.000247652,-2723.99,0,-0.02,-0.03,0,-1.3973,-5.473140612
1436,華友聯,0.04,180698,-0.576937575,0.01186029,13.13,0,0.03,-1.7,0.17,1.0711,4.353728159
1437,勤益控,0.01,141275,-0.0493062,-0.018340036,-9.6,0,0.01,-3.4,0,0.2074,0.832184456
1438,三地開發,0,-133889,18.63469717,-0.003125847,-0.89,0,0,-1.62,0,-2.2737,-8.789292322
1439,雋揚,0.01,-284476,-12.98500169,-0.337796087,-29.79,0,0,0.53,-0.01,3.1177,13.06621936
1440,南紡,0.04,368150,-0.825500073,0.083677785,15.03,0,0.02,0.02,0,11.1753,52.768298
1441,大東,-0.03,-15473,-0.758460818,0.047305106,2.94,0,-0.01,4.62,0,9.7666,45.17132773
1442,名軒,0.01,-1061640,-6.391827241,0.162189567,83.47,0,0.01,0,0.09,-1.5292,-5.977917758
1443,立益物流,0.01,115376,1.798282845,0.436896763,26.14,0,0,2.33,0,1.2485,5.088306006
1444,力麗,0.01,-428782,-5.271205013,-0.117522899,0.21,0,0,-1.3,0.04,6.8313,30.25489494
1445,大宇,-0.01,-175269,8.933068858,-0.001198564,-8.73,0,0,0.01,0.02,5.2219,22.58139474
1446,宏和,0,-96781,-13.38400512,-0.004409371,55.62,0,0,-8.47,-0.02,0.4662,1.877881124
1447,力鵬,0.01,68172,-0.737240119,-0.097669632,-1.85,0,0.01,-0.28,-0.02,9.3778,43.12540721
1449,佳和,-0.01,89847,-2.459479216,0.002409134,7.82,0.003302491,0,3.82,0.08,4.4032,18.81061411
1451,年興,0.01,242162,2.260036079,-0.044972585,-60.44,0,0,-0.61,0.02,1.455,5.94825809
1452,宏益,0.03,-98661,-2.169080008,-0.010764636,-85.5,0,0.01,-1.32,-0.04,2.9113,12.16368198
1453,大將,-0.01,-25234,0.93616205,-0.002371464,-654.32,0,-0.01,-9.6,-0.03,2.0817,8.59043567
1454,台富,0,-58438,-44.19142646,0.05205924,-26.32,0,0,1.44,0.05,2.4332,10.09382505
1455,集盛,0.04,-338710,-1.74316808,-0.010956574,8.33,0,0.02,0.25,0.02,11.3125,53.52381265
1456,怡華,0.05,672083,1.020396875,-0.052080014,9.88,0,0.03,1.72,0.1,5.9616,26.06485533
1457,宜進,0.01,433067,3.516901864,0.065110147,-14.56,0,0,0.75,0.02,6.7172,29.69931655
1459,聯發,0,34001,13.31621053,-0.079947221,6.22,0,0,-0.71,-0.03,10.3361,48.20761425
1460,宏遠,0,103546,0.7094415,-0.167289777,-7.78,-0.225937614,0,1.11,0,2.2089,9.13268926
1463,強盛,0.02,-42280,-1.981293227,0.018719481,-39.15,0,0.01,0.46,0.01,2.2963,9.506450776
1464,得力,0.01,205250,0.345425226,-0.025378572,-1.21,0,0,-1.08,0.03,-0.0231,-0.092367988
1465,偉全,-0.01,-43068,0.932080212,-0.030492905,83.11,0,-0.01,6.83,0.02,-3.1625,-12.06246738
1466,聚隆,0.03,127024,0.323070193,-0.080473628,-15.13,0,0.02,-0.93,0.06,3.4021,14.31874178
1467,南緯,-0.01,-140593,1.37327819,0.240708594,17.82,0,0,-1.24,-0.03,-1.4299,-5.598088416
1468,昶和,0,34196,6.454981469,0.120257306,-1.68,0,-0.01,-11.47,0.04,-1.4928,-5.838818577
1470,大統新創,0.02,10902,-0.532864856,-0.14182361,19.76,0,0.01,0.75,0.05,1.6771,6.879054623
1471,首利,-0.05,-50660,-0.259183435,0.017945691,5.36,0,-0.04,-0.66,-0.04,11.321,53.57071131
1472,三洋實業,-0.01,-12435,-0.430944536,-0.943607856,-23.73,0,0,4.61,0.16,-12.4131,-41.14862396
1473,台南,-0.02,196238,-3.500930339,-0.029499962,21.65,0,-0.03,-3.1,-0.24,0.8401,3.402983745
1474,弘裕,0.02,67412,-0.231220135,0.328628688,6.54,0,0.01,0.24,-0.02,3.8436,16.28372691
1475,業旺,0.01,-38742,-5.986100386,-0.004591669,2407.2,0.624344438,-0.01,-0.09,-0.12,-1.9573,-7.602323311
1476,儒鴻,0.1,844914,-0.70690471,0.006779124,-62.99,0,0.05,-0.4,0.09,-1.6964,-6.614878082
1477,聚陽,0.06,2001935,0.692856623,0.128657295,20.39,0,0.03,-0.64,-0.05,5.6323,24.50504347
1503,士電,0.02,1005229,-0.027513643,0.002621354,4.6,0,0.01,-1.09,-0.01,-0.4941,-1.961800103
1504,東元,0.01,2046548,0.249276182,0.032263412,5.34,0,0.01,0.17,0,3.0764,12.8851901
1506,正道,-0.01,40803,-3.875881026,-0.06760839,-8.99,0,0,2.71,-0.01,6.1049,26.74818865
1512,瑞利,-0.03,-3466,-0.937215832,-0.014775674,0.89,0,-0.01,-1.38,0.05,0.8178,3.311547035
1513,中興電,0.03,1889879,1.069460581,0.369436676,18.99,0,0.01,-2.01,-0.06,1.0076,4.091725686
1514,亞力,0.03,-294724,-2.556586036,-0.017475828,-10.52,0,0.01,0.22,0,3.5915,15.15862924
1515,力山,0.05,1400218,1.498390573,0.062458176,-1.76,0,0.02,-2.1,0.06,-0.0053,-0.021198315
1516,川飛,0.04,-93441,-5.05859358,0,-1277.9,0,0.03,0.28,0.63,3.5374,14.91825418
1517,利奇,0.03,-106524,-1.605628518,0.018996662,-14.17,0,0.02,0.63,0.06,4.5761,19.59961066
1519,華城,0.01,-76875,-2.042118534,0.243148907,4.15,0,0.01,0.97,0.15,1.7021,6.98420955
1521,大億,0.02,31446,-0.444995499,-0.026648901,3.78,0,0.01,1.22,-0.03,0.239,0.959432724
1522,堤維西,0,190017,1.625668449,-0.011621254,-1.2,0,0,-1.07,0.01,-0.7664,-3.030537581
1524,耿鼎,0,30028,1.609542018,0.011265332,1.45,0,0,-1.34,0.01,0.9917,4.026199223
1525,江申,0.03,24693,-0.841861567,-0.0000176,-41.6,0,0.01,-0.57,0.02,1.1576,4.711424552
1526,日馳,0.06,-149379,-2.160621882,17.66931408,33.76,0,0.03,-1.25,0.08,1.0129,4.113574718
1527,鑽全,0.05,-59774,-1.236604086,-0.025000676,-18.33,0,0.02,-1.71,0.02,0.2307,0.925998264
1528,恩德,0,356247,16.03878898,0.013600093,2.96,0,0,0.95,0.04,0.9258,3.754944476
1529,樂事綠能,0.02,185739,3.669155354,0.272377096,-59.79,0,0.03,19.68,0.11,4.5399,19.43409451
1530,亞崴,0.01,375398,3.268311541,0.036373814,-2.52,0,0.01,1.82,0.03,-0.8734,-3.448096266
1531,高林股,0.02,-71251,-1.831759336,0.035961627,-48.39,0,0.01,3.71,0.04,1.2864,5.245743743
1532,勤美,0.01,-488474,-2.552332436,0.038329813,-12.35,0,0,-1.43,-0.02,1.2605,5.138135243
1533,車王電,0,-84037,7.983110636,0.009909458,-17.71,0,0,-2.21,0.04,3.3896,14.26347307
1535,中宇,0.03,-238101,-2.17039757,-0.207125971,-32.23,0,0.02,0.86,-0.13,1.7776,7.302248478
1536,和大,0.01,483317,2.444514129,0.001449839,-5.36,0,0,0.14,0.01,3.8867,16.47690009
1537,廣隆,0.07,126051,-0.700091364,0.023594905,-247.82,0,0.03,-1.22,0.03,-1.0582,-4.166085495
1538,正峰,-0.07,-24412,-0.185968188,-0.064432505,-18.42,0,-0.03,-0.34,0.06,-0.4338,-1.723941672
1539,巨庭,0,21628,0.20135533,0.00553911,-3.3,0,0,0.63,0.05,4.5617,19.53374939
1540,喬福,-0.01,7337,-1.605963,-0.069050384,-51.68,0,-0.01,-9.68,-0.01,0.6735,2.721338541
1541,錩泰,0.02,-182756,-2.991370105,0.000552109,0.49,0,0,-2.58,0.07,1.5349,6.28240707
1558,伸興,0.06,96850,-0.819323859,-0.170646495,5.97,0,0.02,-0.71,-0.08,0.709,2.866303673
1560,中砂,0.03,669214,1.168962958,-0.00448221,32.14,0.000523083,0.02,1.24,0,4.1246,17.54749654
1568,倉佑,0,220276,-19.3151243,-0.033806152,-0.68,0,0,0.17,-0.02,-1.8289,-7.117343276
1582,信錦,0.01,-182081,-2.612934944,-0.147198406,1.16,0,0,-3.76,0.06,3.0787,12.89526591
1583,程泰,0.01,615365,2.24886885,0.798822635,8.72,0,0.01,0.66,0.02,-0.6483,-2.56809124
1587,吉茂,0.02,-75686,-2.272910745,-0.038382677,0.72,0,0.01,0.27,0.05,6.4937,28.61619743
1597,直得,0.04,351561,1.347887935,0.078192203,13.6,0,0.02,0.13,0.03,3.2799,13.7792941
1598,岱宇,0.03,-1015041,-4.280717915,0.529843157,25.16,0.005969742,0,-0.85,-0.13,0.3752,1.50926765
1603,華電,0.02,141272,0.108615643,-0.004929085,9.99,0,0.01,-1.44,-0.06,-0.3646,-1.45044338
1604,聲寶,0.03,-113456,-1.268574323,0.006479812,-16.47,0,0.02,-0.52,0.01,1.8675,7.681870743
1605,華新,0.03,-2257767,-1.461863581,-0.030418711,-11.23,0,0.02,0.56,0.09,2.2082,9.129699615
1608,華榮,0.02,-89732,-1.329266368,-0.000344799,8.2,0,0.02,-0.23,0.05,1.5402,6.304600065
1609,大亞,0.02,-2086796,-3.769727778,0.043022369,-10.35,0,0.01,0.48,0.03,0.3671,1.476505551
1611,中電,0,229234,-19.54644013,-0.012033174,-14.61,0,0,1,-0.02,17.9878,93.79760847
1612,宏泰,0.04,-440730,-2.767862945,-0.012320118,-153.28,0,0.02,1.11,0.02,7.5834,33.96182683
1614,三洋電,0.02,96765,-0.427554751,0.014827049,-1.87,0,0.02,0.71,0.07,1.1282,4.58974614
1615,大山,0.07,635416,1.576101322,-0.385455964,4.21,0,0.06,4.83,0.43,2.3212,9.613109818
1616,億泰,0.01,114383,1.980276186,0.004292852,-9.07,0,0.01,-0.71,0.06,0.959,3.891534495
1617,榮星,0.04,-233862,-2.846478173,-0.058973723,-11.78,0,0.02,-0.73,0.12,2.0112,8.290765949
1618,合機,0.02,53121,-0.591910578,-0.014733756,43.08,0,0.01,-1.66,-0.02,1.3613,5.557400766
1701,中化,0.02,368260,0.579145976,0.026830552,11.19,0,0.01,-0.41,0,0.2121,0.851103003
1702,南僑,0.02,481402,-0.19277965,-0.048021826,36.36,0,0.01,-0.69,-0.05,-0.5101,-2.024840903
1707,葡萄王,0.06,781891,-0.047713524,-0.02812582,-7.24,0,0.03,-0.89,0.08,-0.001,-0.00399994
1708,東鹼,0.02,343910,0.859887837,-0.067247473,0.33,0,0.01,2.03,0.05,8.1375,36.74306186
1709,和益,0.05,481719,-0.106846069,-0.007295323,5.82,0,0.02,0.29,0.01,0.0047,0.018801325
